,positive_bert,negative_bert,neutral_bert
1378,0.98193824,0.0031005337,0.014961187
1379,0.6582258,0.014024824,0.32774937
1380,0.83548987,0.011376052,0.1531341
1381,0.93494177,0.014172809,0.050885465
1382,0.17629132,0.056876447,0.76683223
1383,0.79402906,0.036736768,0.16923419
1384,0.02530388,0.6512798,0.32341632
1385,0.94577295,0.0038870473,0.050340027
1386,0.5345971,0.06583302,0.39956993
1387,0.98684406,0.0032341806,0.0099217575
1388,0.010299203,0.87649745,0.11320334
1389,0.09588335,0.043805648,0.86031103
1390,0.24560101,0.069161616,0.68523735
1391,0.033686228,0.6551567,0.31115705
1392,0.91777956,0.0075941794,0.074626215
1393,0.18984285,0.14397469,0.66618246
1394,0.22552355,0.09361122,0.6808652
1395,0.22552355,0.09361122,0.6808652
1396,0.22552355,0.09361122,0.6808652
1397,0.22552355,0.09361122,0.6808652
1398,0.22552355,0.09361122,0.6808652
1399,0.22552355,0.09361122,0.6808652
1400,0.6833009,0.06474693,0.25195214
1401,0.22552355,0.09361122,0.6808652
1402,0.06569601,0.17321052,0.7610935
1403,0.06842572,0.10766698,0.8239073
1404,0.38478494,0.10943202,0.505783
1405,0.7266502,0.027684154,0.24566567
1406,0.15783831,0.18985453,0.6523071
1407,0.115480915,0.2227156,0.6618035
1408,0.97047263,0.0066218483,0.022905577
1409,0.14898023,0.069333635,0.78168607
1410,0.15792595,0.10295714,0.73911697
1411,0.25630748,0.19831935,0.5453732
1412,0.05922212,0.04372327,0.8970546
1413,0.41939312,0.1400972,0.44050968
1414,0.6148349,0.033971753,0.35119334
1415,0.7332651,0.011075437,0.25565946
1416,0.22552355,0.09361122,0.6808652
1417,0.22552355,0.09361122,0.6808652
1418,0.4251101,0.014235999,0.5606539
1419,0.4800682,0.10225532,0.41767654
1420,0.36587214,0.03285753,0.6012703
1421,0.9428252,0.006466657,0.0507082
1422,0.9683851,0.004447298,0.027167581
1423,0.9725228,0.0042239823,0.02325327
1424,0.84777004,0.0052892175,0.14694081
1425,0.22552355,0.09361122,0.6808652
1426,0.22552355,0.09361122,0.6808652
1427,0.22552355,0.09361122,0.6808652
1428,0.16520618,0.045688637,0.7891052
1429,0.09759931,0.034025207,0.8683755
1430,0.13886583,0.096526965,0.7646072
1431,0.22957905,0.16416141,0.6062595
1432,0.059069905,0.23184678,0.7090833
1433,0.028162709,0.010440678,0.9613966
1434,0.16497354,0.026484525,0.808542
1435,0.07945551,0.07032086,0.8502236
1436,0.20460902,0.18933459,0.60605645
1437,0.8693915,0.015460344,0.11514821
1438,0.22552355,0.09361122,0.6808652
1439,0.16237299,0.057419337,0.7802077
1440,0.43382207,0.023043226,0.5431347
1441,0.18787554,0.0794316,0.7326929
1442,0.09661616,0.17375462,0.7296292
1443,0.2183723,0.080079205,0.7015485
1444,0.38478494,0.10943202,0.505783
1445,0.78771645,0.06451677,0.14776675
1446,0.7337119,0.006689496,0.25959864
1447,0.038275577,0.06693895,0.8947855
1448,0.10826868,0.19588216,0.6958492
1449,0.116138875,0.029704021,0.85415703
1450,0.13244443,0.23317505,0.6343805
1451,0.24647753,0.12776369,0.62575877
1452,0.22552355,0.09361122,0.6808652
1453,0.46498096,0.09433834,0.4406807
1454,0.4536119,0.12431333,0.42207476
1455,0.0060428455,0.9140799,0.07987722
1456,0.013293747,0.76974756,0.21695863
1457,0.8595718,0.014503303,0.12592483
1458,0.10517325,0.110823944,0.7840028
1459,0.1672624,0.038872648,0.793865
1460,0.48171332,0.08014659,0.43814006
1461,0.042960517,0.024342442,0.932697
1462,0.07257177,0.16417818,0.76325005
1463,0.5847336,0.03954056,0.3757258
1464,0.7680942,0.009516635,0.22238916
1465,0.22552355,0.09361122,0.6808652
1466,0.22552355,0.09361122,0.6808652
1467,0.023463625,0.28400657,0.6925298
1468,0.026415689,0.6461407,0.32744366
1469,0.43178254,0.013949649,0.55426776
1470,0.14715426,0.043029312,0.8098164
1471,0.13550955,0.03744543,0.8270451
1472,0.036795713,0.011335699,0.95186853
1473,0.02891831,0.092034705,0.879047
1474,0.33584538,0.05981918,0.6043354
1475,0.1700843,0.060144886,0.76977086
1476,0.6389113,0.012399248,0.3486894
1477,0.04935018,0.08953958,0.86111015
1478,0.062351163,0.011572869,0.92607594
1479,0.03596415,0.013095422,0.9509403
1480,0.016139876,0.7510179,0.23284216
1481,0.28336138,0.1261018,0.59053683
1482,0.96284133,0.0043919818,0.03276669
1483,0.17843074,0.017170737,0.80439854
1484,0.1345406,0.021745365,0.843714
1485,0.08354991,0.013603185,0.90284693
1486,0.12453498,0.057994083,0.817471
1487,0.2249113,0.03333171,0.741757
1488,0.036474567,0.037362836,0.92616266
1489,0.16311504,0.18852574,0.6483592
1490,0.37770206,0.0923747,0.52992326
1491,0.03077361,0.03164144,0.93758494
1492,0.06402024,0.105288,0.83069175
1493,0.16027701,0.15996824,0.67975473
1494,0.8204764,0.020741656,0.15878193
1495,0.1449627,0.02706888,0.82796836
1496,0.22552355,0.09361122,0.6808652
1497,0.013916902,0.36736545,0.6187177
1498,0.09402268,0.35064486,0.5553325
1499,0.09974345,0.047077518,0.85317904
1500,0.38478494,0.10943202,0.505783
1501,0.07478183,0.04748627,0.877732
1502,0.8824684,0.010758849,0.10677273
1503,0.11111007,0.17126049,0.7176295
1504,0.4675554,0.08992278,0.4425219
1505,0.22552355,0.09361122,0.6808652
1506,0.12533692,0.07509065,0.79957235
1507,0.025039298,0.459862,0.5150987
1508,0.05175982,0.037564356,0.91067576
1509,0.18953122,0.099289596,0.71117914
1510,0.6819313,0.031168714,0.2869
1511,0.5282985,0.056653243,0.41504824
1512,0.417184,0.11042388,0.47239208
1513,0.04428998,0.1515005,0.80420953
1514,0.05601967,0.037282195,0.90669817
1515,0.22552355,0.09361122,0.6808652
1516,0.05295393,0.08303537,0.86401075
1517,0.93368375,0.006477783,0.05983843
1518,0.078535885,0.03330144,0.8881626
1519,0.022039305,0.22952336,0.74843735
1520,0.04970839,0.5248155,0.4254761
1521,0.22982566,0.22992451,0.5402498
1522,0.02796312,0.3902962,0.5817406
1523,0.0621825,0.1422046,0.7956129
1524,0.08794084,0.31397057,0.59808856
1525,0.030448435,0.31430152,0.65525
1526,0.116195075,0.039866805,0.8439381
1527,0.022438757,0.52604485,0.4515164
1528,0.021455733,0.32253486,0.6560094
1529,0.094661824,0.23455784,0.67078036
1530,0.112809464,0.060544237,0.8266463
1531,0.34448385,0.04264252,0.6128736
1532,0.62126905,0.025683343,0.35304758
1533,0.18280703,0.1162749,0.7009181
1534,0.4800682,0.10225532,0.41767654
1535,0.41598874,0.102929294,0.48108196
1536,0.22552355,0.09361122,0.6808652
1537,0.24132504,0.04126506,0.71740985
1538,0.9366618,0.006737867,0.056600403
1539,0.8810048,0.010659009,0.10833619
1540,0.22552355,0.09361122,0.6808652
1541,0.023059621,0.063108765,0.91383165
1542,0.88275045,0.013322893,0.10392671
1543,0.338212,0.034961008,0.62682694
1544,0.7150682,0.03400111,0.2509307
1545,0.22552355,0.09361122,0.6808652
1546,0.22552355,0.09361122,0.6808652
1547,0.96496683,0.0044279955,0.030605158
1548,0.20699848,0.4584671,0.33453438
1549,0.30008343,0.09138985,0.6085267
1550,0.22552355,0.09361122,0.6808652
1551,0.106747515,0.09091144,0.80234104
1552,0.22851099,0.03344629,0.7380428
1553,0.8554175,0.014654767,0.12992772
1554,0.93368375,0.006477783,0.05983843
1555,0.6822745,0.013224842,0.30450064
1556,0.36310744,0.102039345,0.5348532
1557,0.73914075,0.030691113,0.23016818
1558,0.22552355,0.09361122,0.6808652
1559,0.11888579,0.030454576,0.8506596
1560,0.08371516,0.065508224,0.8507766
1561,0.22492243,0.12157056,0.65350705
1562,0.017526167,0.6574928,0.32498097
1563,0.10132885,0.054703396,0.84396774
1564,0.17492498,0.09953391,0.72554106
1565,0.22492243,0.12157056,0.65350705
1566,0.11425786,0.37710506,0.5086371
1567,0.13333577,0.026928242,0.839736
1568,0.45677114,0.03112978,0.5120991
1569,0.34773213,0.06934492,0.58292294
1570,0.028770933,0.4281957,0.54303336
1571,0.22492243,0.12157056,0.65350705
1572,0.6663485,0.03520422,0.29844728
1573,0.055909075,0.18445934,0.7596315
1574,0.08856376,0.011257927,0.90017825
1575,0.012409901,0.8061827,0.18140748
1576,0.1633344,0.12178125,0.71488434
1577,0.48092017,0.011453855,0.50762594
1578,0.7411374,0.00680635,0.25205627
1579,0.9282284,0.008104811,0.06366682
1580,0.12932698,0.019451903,0.8512212
1581,0.09041251,0.122275636,0.78731185
1582,0.04050591,0.23244363,0.7270505
1583,0.2291644,0.13644503,0.63439053
1584,0.05458868,0.3676021,0.5778092
1585,0.22552355,0.09361122,0.6808652
1586,0.22552355,0.09361122,0.6808652
1587,0.7266502,0.027684154,0.24566567
1588,0.042484812,0.28859624,0.6689189
1589,0.44663656,0.14116868,0.4121947
1590,0.8972846,0.018636521,0.08407886
1591,0.1496718,0.118624516,0.73170376
1592,0.03452871,0.50017184,0.46529943
1593,0.02097622,0.7208755,0.2581483
1594,0.5011713,0.051998988,0.44682974
1595,0.9484703,0.004098603,0.047431055
1596,0.6637083,0.05151763,0.28477407
1597,0.7362196,0.047316484,0.21646394
1598,0.363299,0.037163522,0.59953755
1599,0.7321689,0.04628936,0.22154172
1600,0.059919097,0.09642001,0.8436609
1601,0.305632,0.0392632,0.65510476
1602,0.182899,0.019891463,0.79720956
1603,0.18574226,0.04124924,0.7730085
1604,0.96221095,0.007319807,0.030469267
1605,0.96483505,0.0069069974,0.028257987
1606,0.049071807,0.4187629,0.5321653
1607,0.023227734,0.69779116,0.27898112
1608,0.05387092,0.02696676,0.91916233
1609,0.61830646,0.05249894,0.32919458
1610,0.15180065,0.046095446,0.80210394
1611,0.9484837,0.013626082,0.037890177
1612,0.96483505,0.0069069974,0.028257987
1613,0.9487533,0.012834585,0.038412146
1614,0.12731127,0.14221562,0.7304731
1615,0.081305,0.03227341,0.88642156
1616,0.08358654,0.06880195,0.84761155
1617,0.015968828,0.13052933,0.85350186
1618,0.014670635,0.7982473,0.18708208
1619,0.4114229,0.023536349,0.56504077
1620,0.108023144,0.5592915,0.33268535
1621,0.96662784,0.0076293657,0.025742814
1622,0.22552355,0.09361122,0.6808652
1623,0.22552355,0.09361122,0.6808652
1624,0.22552355,0.09361122,0.6808652
1625,0.22552355,0.09361122,0.6808652
1626,0.074777305,0.09436669,0.830856
1627,0.013391661,0.55316526,0.43344307
1628,0.04612527,0.120801434,0.83307326
1629,0.16505335,0.21413134,0.62081534
1630,0.06902632,0.01824465,0.9127291
1631,0.2789742,0.02114737,0.69987845
1632,0.10121798,0.022861362,0.87592065
1633,0.26984307,0.09652387,0.63363314
1634,0.7776788,0.009259163,0.21306211
1635,0.26708418,0.06389838,0.66901743
1636,0.054824933,0.09888896,0.8462861
1637,0.07639231,0.053781476,0.8698262
1638,0.04423408,0.29458266,0.66118324
1639,0.029152798,0.677428,0.29341915
1640,0.10090257,0.67597216,0.2231252
1641,0.21514624,0.07457384,0.71027994
1642,0.01086593,0.79719824,0.19193581
1643,0.060937103,0.03593142,0.9031314
1644,0.26984307,0.09652387,0.63363314
1645,0.40469426,0.08835402,0.50695175
1646,0.22552355,0.09361122,0.6808652
1647,0.031886097,0.7558687,0.21224521
1648,0.6472298,0.03276164,0.32000858
1649,0.9585803,0.0064198733,0.034999836
1650,0.056239247,0.37524363,0.5685171
1651,0.30970314,0.09304952,0.59724736
1652,0.34152612,0.019826911,0.6386469
1653,0.30433774,0.024989264,0.670673
1654,0.3561236,0.031913187,0.6119633
1655,0.38478494,0.10943202,0.505783
1656,0.13998067,0.029408695,0.8306107
1657,0.018466292,0.53858405,0.44294968
1658,0.19966993,0.0714019,0.72892815
1659,0.6833009,0.06474693,0.25195214
1660,0.78127533,0.015308583,0.20341603
1661,0.3338785,0.07111499,0.5950065
1662,0.03817727,0.05841783,0.90340483
1663,0.6399774,0.0144070005,0.34561563
1664,0.39895228,0.018190354,0.5828574
1665,0.1608069,0.038227666,0.8009654
1666,0.0572631,0.10020247,0.8425344
1667,0.057089534,0.04077904,0.90213144
1668,0.026240483,0.77375853,0.20000096
1669,0.41630393,0.016863888,0.56683224
1670,0.011069387,0.8066398,0.18229072
1671,0.12514465,0.06709987,0.8077554
1672,0.032371484,0.51580393,0.45182458
1673,0.020592038,0.5988719,0.38053605
1674,0.9303523,0.003996952,0.0656508
1675,0.08557409,0.046351586,0.8680743
1676,0.025676703,0.58655375,0.38776952
1677,0.02413439,0.64544755,0.3304181
1678,0.39104426,0.085017174,0.52393854
1679,0.22552355,0.09361122,0.6808652
1680,0.22552355,0.09361122,0.6808652
1681,0.22552355,0.09361122,0.6808652
1682,0.040138055,0.017947536,0.94191444
1683,0.22552355,0.09361122,0.6808652
1684,0.22552355,0.09361122,0.6808652
1685,0.22552355,0.09361122,0.6808652
1686,0.04523957,0.35320592,0.60155445
1687,0.5217759,0.03007382,0.44815028
1688,0.8690558,0.015116285,0.115827866
1689,0.22552355,0.09361122,0.6808652
1690,0.22552355,0.09361122,0.6808652
1691,0.22552355,0.09361122,0.6808652
1692,0.22552355,0.09361122,0.6808652
1693,0.22552355,0.09361122,0.6808652
1694,0.22552355,0.09361122,0.6808652
1695,0.22552355,0.09361122,0.6808652
1696,0.22552355,0.09361122,0.6808652
1697,0.21384756,0.030564694,0.75558776
1698,0.22552355,0.09361122,0.6808652
1699,0.111564785,0.04638353,0.8420517
1700,0.6857074,0.0061061867,0.3081864
1701,0.13070065,0.007022649,0.8622768
1702,0.09123599,0.099080786,0.8096832
1703,0.06868501,0.3099469,0.6213681
1704,0.22552355,0.09361122,0.6808652
1705,0.18007585,0.033565152,0.7863589
1706,0.36310744,0.102039345,0.5348532
1707,0.62149906,0.01442969,0.36407128
1708,0.04359771,0.02954878,0.9268535
1709,0.35137162,0.12276175,0.5258666
1710,0.026376544,0.026675858,0.9469476
1711,0.48171332,0.08014659,0.43814006
1712,0.76341784,0.008333199,0.22824894
1713,0.050757088,0.04005002,0.90919286
1714,0.17874663,0.12169617,0.69955724
1715,0.0974396,0.0161504,0.88640994
1716,0.025449896,0.031604376,0.9429457
1717,0.13687362,0.03422338,0.828903
1718,0.10451789,0.1795208,0.7159613
1719,0.3268401,0.07423097,0.5989289
1720,0.15094429,0.032119326,0.8169364
1721,0.38752624,0.025773969,0.5866998
1722,0.51712507,0.0070834877,0.47579148
1723,0.45534086,0.08972487,0.45493424
1724,0.83618444,0.015142338,0.14867328
1725,0.24198118,0.0927132,0.6653056
1726,0.22552355,0.09361122,0.6808652
1727,0.22552355,0.09361122,0.6808652
1728,0.22552355,0.09361122,0.6808652
1729,0.22552355,0.09361122,0.6808652
1730,0.22552355,0.09361122,0.6808652
1731,0.21117976,0.08676771,0.7020525
1732,0.3182163,0.2070454,0.47473833
1733,0.055128407,0.3782151,0.5666565
1734,0.41450202,0.046826497,0.5386715
1735,0.7920624,0.018599255,0.18933831
1736,0.22552355,0.09361122,0.6808652
1737,0.22552355,0.09361122,0.6808652
1738,0.22552355,0.09361122,0.6808652
1739,0.22552355,0.09361122,0.6808652
1740,0.9687016,0.006093484,0.025204888
1741,0.011890287,0.78414774,0.20396203
1742,0.89777887,0.0048054755,0.097415596
1743,0.4536119,0.12431333,0.42207476
1744,0.951684,0.005727941,0.042588066
1745,0.6830334,0.014733001,0.30223352
1746,0.6833009,0.06474693,0.25195214
1747,0.748907,0.02135114,0.22974181
1748,0.10488572,0.06310568,0.8320086
1749,0.5153926,0.017490046,0.46711737
1750,0.05046959,0.12617777,0.82335263
1751,0.84588504,0.008209913,0.14590503
1752,0.38478494,0.10943202,0.505783
1753,0.44663656,0.14116868,0.4121947
1754,0.6395151,0.0196686,0.34081635
1755,0.9571454,0.009304155,0.033550456
1756,0.6721919,0.024397215,0.3034109
1757,0.15626611,0.14465086,0.699083
1758,0.31775063,0.06871743,0.613532
1759,0.14772314,0.024857385,0.8274195
1760,0.03802613,0.008985942,0.95298797
1761,0.88263845,0.015185286,0.10217632
1762,0.16302313,0.046019364,0.7909575
1763,0.07560051,0.14163376,0.78276575
1764,0.38478494,0.10943202,0.505783
1765,0.021173531,0.6048395,0.37398696
1766,0.101032875,0.06962559,0.8293415
1767,0.36310744,0.102039345,0.5348532
1768,0.85132134,0.021613363,0.12706527
1769,0.034873128,0.16622913,0.7988977
1770,0.09758256,0.023550628,0.8788668
1771,0.026434533,0.46786612,0.50569934
1772,0.06436834,0.037323482,0.8983082
1773,0.16302313,0.046019364,0.7909575
1774,0.016044792,0.30084676,0.68310845
1775,0.0073583224,0.8082106,0.18443102
1776,0.27724016,0.1252676,0.59749234
1777,0.033715703,0.011464303,0.95482
1778,0.044277485,0.10475908,0.85096335
1779,0.31393164,0.013458587,0.67260975
1780,0.07478183,0.04748627,0.877732
1781,0.0991604,0.05181169,0.849028
1782,0.19551386,0.14621621,0.65826994
1783,0.06630029,0.19577977,0.7379199
1784,0.39297146,0.15353522,0.4534934
1785,0.032719187,0.3213178,0.6459631
1786,0.12986706,0.19548123,0.67465174
1787,0.09720314,0.26442355,0.6383733
1788,0.31407803,0.085421786,0.60050017
1789,0.2980048,0.046453875,0.65554136
1790,0.06074665,0.22513905,0.7141143
1791,0.053561047,0.10096011,0.8454789
1792,0.048711915,0.13572396,0.81556416
1793,0.6439855,0.022850871,0.33316365
1794,0.019323237,0.8314932,0.14918351
1795,0.22552355,0.09361122,0.6808652
1796,0.22552355,0.09361122,0.6808652
1797,0.2824963,0.054559782,0.6629439
1798,0.10000951,0.28097385,0.61901665
1799,0.076157115,0.027896853,0.895946
1800,0.38478494,0.10943202,0.505783
1801,0.36992568,0.13954622,0.49052808
1802,0.13854575,0.027366148,0.83408815
1803,0.1011105,0.15616944,0.7427201
1804,0.12532672,0.1369266,0.73774666
1805,0.0090893265,0.80559015,0.18532047
1806,0.05943863,0.06904784,0.87151355
1807,0.085151225,0.40447375,0.510375
1808,0.045494705,0.0316487,0.9228566
1809,0.37770206,0.0923747,0.52992326
1810,0.9764223,0.003546073,0.02003167
1811,0.15841344,0.30679575,0.5347909
1812,0.8485389,0.008288405,0.14317274
1813,0.16080323,0.013054396,0.8261423
1814,0.05771277,0.08206837,0.86021894
1815,0.15255193,0.044026326,0.8034218
1816,0.33448073,0.14595523,0.519564
1817,0.38478494,0.10943202,0.505783
1818,0.18308017,0.11185452,0.70506537
1819,0.20364907,0.03386025,0.76249063
1820,0.53240013,0.07936231,0.38823757
1821,0.1320853,0.10026365,0.7676511
1822,0.38478494,0.10943202,0.505783
1823,0.21510118,0.18059078,0.604308
1824,0.10484121,0.1719253,0.7232334
1825,0.74976724,0.024995493,0.22523724
1826,0.96738404,0.005749558,0.026866388
1827,0.047420636,0.04103158,0.9115478
1828,0.34809297,0.037777435,0.61412966
1829,0.29426044,0.10297319,0.6027664
1830,0.29426044,0.10297319,0.6027664
1831,0.15772642,0.20046698,0.64180654
1832,0.05388807,0.032808173,0.91330373
1833,0.03707188,0.6180418,0.34488633
1834,0.53240013,0.07936231,0.38823757
1835,0.8554175,0.014654767,0.12992772
1836,0.9144078,0.019396538,0.06619564
1837,0.9437406,0.014104255,0.04215521
1838,0.97954077,0.0051677227,0.015291493
1839,0.17817727,0.025224,0.7965988
1840,0.83228344,0.027503207,0.14021339
1841,0.2739917,0.09573931,0.630269
1842,0.47161615,0.061435476,0.46694833
1843,0.36310744,0.102039345,0.5348532
1844,0.68443733,0.052735027,0.2628276
1845,0.6833009,0.06474693,0.25195214
1846,0.6512179,0.07108637,0.27769575
1847,0.50436366,0.072895244,0.42274106
1848,0.35965988,0.031777292,0.6085628
1849,0.17531107,0.22603968,0.59864926
1850,0.9337279,0.0070217145,0.05925034
1851,0.016217783,0.7259464,0.25783575
1852,0.76862097,0.055068024,0.17631096
1853,0.7742674,0.020318719,0.20541392
1854,0.05250174,0.588871,0.3586272
1855,0.12209109,0.15113321,0.72677565
1856,0.11669585,0.35612807,0.527176
1857,0.22552355,0.09361122,0.6808652
1858,0.22552355,0.09361122,0.6808652
1859,0.8174001,0.018733686,0.16386622
1860,0.075425796,0.27565017,0.64892405
1861,0.22552355,0.09361122,0.6808652
1862,0.22552355,0.09361122,0.6808652
1863,0.2892923,0.12263716,0.5880705
1864,0.18701568,0.07306728,0.73991704
1865,0.08124843,0.5977016,0.32105002
1866,0.14617126,0.060982723,0.792846
1867,0.030896874,0.019564789,0.94953835
1868,0.22552355,0.09361122,0.6808652
1869,0.22552355,0.09361122,0.6808652
1870,0.1230175,0.0061148615,0.8708676
1871,0.5178818,0.0728123,0.4093059
1872,0.85573685,0.016734952,0.1275282
1873,0.5178818,0.0728123,0.4093059
1874,0.03458087,0.04136894,0.9240502
1875,0.44512683,0.02833423,0.5265389
1876,0.12740447,0.13124329,0.7413523
1877,0.06598165,0.05852485,0.8754935
1878,0.09754021,0.4149419,0.48751792
1879,0.108032845,0.01166633,0.8803009
1880,0.03041595,0.027847627,0.94173646
1881,0.07628537,0.044209633,0.87950504
1882,0.09878094,0.048016887,0.85320216
1883,0.017485699,0.5719978,0.4105164
1884,0.9069088,0.0066680657,0.08642317
1885,0.25042892,0.067558065,0.6820131
1886,0.2524823,0.05677194,0.6907458
1887,0.22282319,0.078326985,0.6988498
1888,0.9601485,0.0044851745,0.03536639
1889,0.6133522,0.046106316,0.34054148
1890,0.1190108,0.058618937,0.82237023
1891,0.9836385,0.0046936586,0.011667769
1892,0.95941615,0.006142816,0.03444106
1893,0.7189828,0.038071416,0.24294578
1894,0.17841439,0.04353867,0.778047
1895,0.066521205,0.021041902,0.91243696
1896,0.15524699,0.10698286,0.7377702
1897,0.4376611,0.03304592,0.529293
1898,0.33448073,0.14595523,0.519564
1899,0.0327858,0.40061212,0.5666021
1900,0.33448073,0.14595523,0.519564
1901,0.6833009,0.06474693,0.25195214
1902,0.65481484,0.053379167,0.29180592
1903,0.98604715,0.0037919222,0.01016088
1904,0.96040416,0.0033768252,0.03621898
1905,0.19538338,0.036613878,0.76800275
1906,0.051186945,0.043405958,0.905407
1907,0.13244961,0.20543763,0.6621127
1908,0.43469927,0.03201248,0.5332883
1909,0.11190924,0.035863794,0.852227
1910,0.4800682,0.10225532,0.41767654
1911,0.9575124,0.006261567,0.036226075
1912,0.024481859,0.54389554,0.43162262
1913,0.19850403,0.1882881,0.6132079
1914,0.22552355,0.09361122,0.6808652
1915,0.6512179,0.07108637,0.27769575
1916,0.4800682,0.10225532,0.41767654
1917,0.22552355,0.09361122,0.6808652
1918,0.975474,0.004781986,0.01974404
1919,0.049526922,0.048027497,0.90244555
1920,0.051538672,0.36977884,0.5786825
1921,0.3361697,0.09558557,0.56824476
1922,0.22552355,0.09361122,0.6808652
1923,0.10983301,0.074109256,0.8160577
1924,0.10553143,0.053290993,0.8411776
1925,0.1790853,0.11010767,0.710807
1926,0.97527844,0.007610188,0.01711134
1927,0.14009492,0.1510351,0.70886993
1928,0.94173205,0.011871457,0.04639648
1929,0.82089496,0.010526265,0.16857883
1930,0.080018505,0.045673788,0.87430775
1931,0.1798574,0.04586483,0.7742777
1932,0.017184157,0.83099097,0.15182483
1933,0.028352058,0.022761347,0.9488866
1934,0.018013189,0.748327,0.23365977
1935,0.088740624,0.028739814,0.88251954
1936,0.49698105,0.24276468,0.2602543
1937,0.036613535,0.046621338,0.9167651
1938,0.034414846,0.20305525,0.76252997
1939,0.10501372,0.06018721,0.8347991
1940,0.5336218,0.027440114,0.43893808
1941,0.36310744,0.102039345,0.5348532
1942,0.14097585,0.013097895,0.8459262
1943,0.67963356,0.041932777,0.27843365
1944,0.30680576,0.07205933,0.62113494
1945,0.049297195,0.045820173,0.90488267
1946,0.41598874,0.102929294,0.48108196
1947,0.3118902,0.087116666,0.60099316
1948,0.062350474,0.038252126,0.8993974
1949,0.111100405,0.48608056,0.402819
1950,0.28099284,0.013816977,0.7051902
1951,0.34683487,0.05865283,0.59451234
1952,0.0804126,0.09891636,0.820671
1953,0.026699333,0.5954635,0.37783706
1954,0.85884774,0.010273092,0.1308792
1955,0.80312,0.038249798,0.15863015
1956,0.31954876,0.008016246,0.67243505
1957,0.049016528,0.08271746,0.86826605
1958,0.31748852,0.01912769,0.6633838
1959,0.22552355,0.09361122,0.6808652
1960,0.16688202,0.17904752,0.65407044
1961,0.11618809,0.044692583,0.8391193
1962,0.72061527,0.03366788,0.24571688
1963,0.19490175,0.07752243,0.72757584
1964,0.12945406,0.153597,0.7169489
1965,0.9029359,0.02013535,0.076928735
1966,0.07350406,0.10828011,0.81821585
1967,0.6833009,0.06474693,0.25195214
1968,0.68327737,0.037307758,0.27941486
1969,0.22552355,0.09361122,0.6808652
1970,0.22552355,0.09361122,0.6808652
1971,0.22552355,0.09361122,0.6808652
1972,0.22552355,0.09361122,0.6808652
1973,0.22552355,0.09361122,0.6808652
1974,0.22552355,0.09361122,0.6808652
1975,0.22552355,0.09361122,0.6808652
1976,0.22552355,0.09361122,0.6808652
1977,0.22552355,0.09361122,0.6808652
1978,0.22552355,0.09361122,0.6808652
1979,0.22552355,0.09361122,0.6808652
1980,0.059497014,0.029864607,0.9106384
1981,0.091900155,0.02383214,0.8842677
1982,0.17450571,0.07724458,0.7482497
1983,0.96580917,0.0034299032,0.030760895
1984,0.55262655,0.027757412,0.419616
1985,0.8826645,0.017290287,0.10004517
1986,0.8295158,0.01612344,0.15436073
1987,0.710627,0.0142441485,0.27512887
1988,0.34914333,0.12256674,0.5282899
1989,0.96533805,0.0064856345,0.028176371
1990,0.8914252,0.006367931,0.10220688
1991,0.9221426,0.018123869,0.05973345
1992,0.9585734,0.004591261,0.036835324
1993,0.98057747,0.0053046634,0.014117864
1994,0.18984285,0.14397469,0.66618246
1995,0.94549614,0.010616992,0.043886848
1996,0.22552355,0.09361122,0.6808652
1997,0.48628405,0.03352175,0.4801942
1998,0.24468869,0.0647185,0.69059277
1999,0.20698264,0.02419766,0.7688197
2000,0.03797464,0.40196127,0.5600641
2001,0.97371554,0.005620474,0.020663965
2002,0.09875183,0.08831623,0.81293195
2003,0.92727035,0.009523611,0.06320598
2004,0.22552355,0.09361122,0.6808652
2005,0.22552355,0.09361122,0.6808652
2006,0.22552355,0.09361122,0.6808652
2007,0.22552355,0.09361122,0.6808652
2008,0.22552355,0.09361122,0.6808652
2009,0.22552355,0.09361122,0.6808652
2010,0.22552355,0.09361122,0.6808652
2011,0.22552355,0.09361122,0.6808652
2012,0.29656398,0.056333624,0.64710236
2013,0.1393862,0.042280696,0.8183331
2014,0.566226,0.0131803565,0.4205936
2015,0.85809535,0.026826236,0.11507837
2016,0.547723,0.023012513,0.4292645
2017,0.79602766,0.019952457,0.18401988
2018,0.122564346,0.117282405,0.76015323
2019,0.9332321,0.010130379,0.056637462
2020,0.8554175,0.014654767,0.12992772
2021,0.6833009,0.06474693,0.25195214
2022,0.8554175,0.014654767,0.12992772
2023,0.9824555,0.003494911,0.014049558
2024,0.40469426,0.08835402,0.50695175
2025,0.6512179,0.07108637,0.27769575
2026,0.93368375,0.006477783,0.05983843
2027,0.7871372,0.022757657,0.19010516
2028,0.32412738,0.080679044,0.59519356
2029,0.4912151,0.044962153,0.46382272
2030,0.9346807,0.005869176,0.059450064
2031,0.67994845,0.023490343,0.29656118
2032,0.45333922,0.023133948,0.52352685
2033,0.88275045,0.013322893,0.10392671
2034,0.9422076,0.008038748,0.049753614
2035,0.22552355,0.09361122,0.6808652
2036,0.39748633,0.033403356,0.56911033
2037,0.12603602,0.13509277,0.7388713
2038,0.23959592,0.041874863,0.7185293
2039,0.070158824,0.05021578,0.87962544
2040,0.4800682,0.10225532,0.41767654
2041,0.22552355,0.09361122,0.6808652
2042,0.22552355,0.09361122,0.6808652
2043,0.22552355,0.09361122,0.6808652
2044,0.12512575,0.06132628,0.81354797
