,positive_bert,negative_bert,neutral_bert
3732,0.0080888895,0.89462185,0.0972893
3733,0.014673685,0.68942547,0.29590076
3734,0.0067763194,0.81270677,0.18051694
3735,0.02650375,0.70893157,0.2645647
3736,0.093040876,0.386667,0.5202921
3737,0.0075133815,0.78305644,0.20943016
3738,0.048364013,0.19688348,0.7547525
3739,0.006468505,0.8793527,0.1141788
3740,0.21298662,0.008613753,0.7783997
3741,0.021142233,0.46002093,0.51883686
3742,0.008095875,0.77548707,0.21641704
3743,0.03835561,0.1229923,0.8386521
3744,0.038359843,0.47284523,0.48879495
3745,0.009503371,0.7228212,0.26767543
3746,0.010666888,0.8036577,0.18567547
3747,0.049591936,0.7042308,0.24617724
3748,0.023747528,0.5274151,0.44883734
3749,0.026581129,0.36455455,0.6088643
3750,0.030518763,0.431991,0.53749025
3751,0.20395719,0.10877811,0.6872646
3752,0.038484566,0.46551207,0.49600342
3753,0.010389085,0.6442402,0.3453707
3754,0.08463136,0.10313416,0.81223446
3755,0.0755828,0.33009103,0.5943262
3756,0.013401608,0.6637112,0.3228872
3757,0.06820905,0.34998706,0.58180386
3758,0.10113938,0.13885652,0.76000416
3759,0.03962517,0.37406924,0.58630556
3760,0.09836296,0.31831694,0.5833201
3761,0.119952455,0.027319796,0.8527278
3762,0.04418925,0.23377655,0.72203416
3763,0.07461829,0.04258748,0.8827942
3764,0.033460002,0.48790747,0.4786325
3765,0.044142574,0.33665353,0.6192038
3766,0.045537908,0.257542,0.69692004
3767,0.2913632,0.09746425,0.6111725
3768,0.8524356,0.01433412,0.13323028
3769,0.029987508,0.5655453,0.40446714
3770,0.08846835,0.042429563,0.86910206
3771,0.023227926,0.4614809,0.51529115
3772,0.010130002,0.8363695,0.15350044
3773,0.049319606,0.47659507,0.47408533
3774,0.034227636,0.49543673,0.4703356
3775,0.04603296,0.18195163,0.7720154
3776,0.014258651,0.7789437,0.20679764
3777,0.11500931,0.21859361,0.6663971
3778,0.028276658,0.3050379,0.6666854
3779,0.0066122073,0.838066,0.15532184
3780,0.073129036,0.4459439,0.48092714
3781,0.0063440115,0.83670706,0.15694903
3782,0.3776539,0.02598567,0.59636045
3783,0.04142605,0.4166821,0.5418919
3784,0.011315582,0.6587986,0.3298859
3785,0.26151592,0.09728312,0.64120096
3786,0.0118722,0.6608669,0.32726088
3787,0.21875784,0.053761225,0.72748095
3788,0.4414344,0.029123006,0.5294426
3789,0.014887708,0.5931777,0.39193463
3790,0.023824826,0.3157902,0.660385
3791,0.009350259,0.78588766,0.2047621
3792,0.39677927,0.09396789,0.50925285
3793,0.01070668,0.7078395,0.28145376
3794,0.04476599,0.13429826,0.82093567
3795,0.04918069,0.38257438,0.5682449
3796,0.01772051,0.58662206,0.39565745
3797,0.55311394,0.082407124,0.36447898
3798,0.014601181,0.60237896,0.38301986
3799,0.037442256,0.42152092,0.5410368
3800,0.01612174,0.55034167,0.43353665
3801,0.17458513,0.034601085,0.7908138
3802,0.010827119,0.66845775,0.3207151
3803,0.103631034,0.2979523,0.5984166
3804,0.16777542,0.2286012,0.6036234
3805,0.09111643,0.03071772,0.8781659
3806,0.13423435,0.08855113,0.7772145
3807,0.025038878,0.24506135,0.7298998
3808,0.016568946,0.5296413,0.45378977
3809,0.015678829,0.6601148,0.32420632
3810,0.04695383,0.6199797,0.33306655
3811,0.09199061,0.13450392,0.77350545
3812,0.1598958,0.08652572,0.7535785
3813,0.008785354,0.72227186,0.2689427
3814,0.08638399,0.096965075,0.8166509
3815,0.08565295,0.30919024,0.6051568
3816,0.040066067,0.28332782,0.6766061
3817,0.006081725,0.791278,0.20264028
3818,0.010459993,0.656519,0.33302096
3819,0.1596061,0.15672499,0.6836689
3820,0.027818993,0.3119168,0.6602642
3821,0.19308187,0.16526744,0.64165074
3822,0.007984353,0.8610534,0.13096216
3823,0.18984303,0.14397451,0.6661825
3824,0.13988994,0.048011575,0.81209844
3825,0.010148386,0.8098471,0.18000448
3826,0.017664773,0.8055309,0.1768043
3827,0.01272096,0.6524704,0.33480868
3828,0.0078025647,0.74857527,0.24362215
3829,0.015400391,0.64246625,0.3421334
3830,0.011422461,0.75334877,0.23522873
3831,0.047009468,0.17167436,0.78131616
3832,0.009868311,0.7571519,0.23297969
3833,0.2994901,0.041528527,0.6589814
3834,0.013651736,0.68259495,0.30375332
3835,0.027154801,0.5870203,0.38582492
3836,0.3369808,0.020977475,0.64204174
3837,0.03221473,0.62376577,0.34401953
3838,0.07426181,0.28608775,0.63965046
3839,0.005313044,0.9004653,0.09422157
3840,0.045126725,0.48835182,0.46652138
3841,0.006756849,0.9104214,0.08282176
3842,0.0121980235,0.7075926,0.28020936
3843,0.055210885,0.39259863,0.5521905
3844,0.00799588,0.87004966,0.12195445
3845,0.052235916,0.115755595,0.8320085
3846,0.0066357413,0.8277047,0.16565946
3847,0.05781168,0.23468442,0.7075039
3848,0.018810797,0.4502151,0.5309741
3849,0.11901357,0.08682439,0.79416203
3850,0.2770087,0.02704232,0.695949
3851,0.018959243,0.74471116,0.23632956
3852,0.09281681,0.029282477,0.8779007
3853,0.020789854,0.6171782,0.36203194
3854,0.22005603,0.07869812,0.70124584
3855,0.053842522,0.37975943,0.5663981
3856,0.027747948,0.2924914,0.67976063
3857,0.017873019,0.7040884,0.2780385
3858,0.038093947,0.23225269,0.72965336
3859,0.011164746,0.80799913,0.1808361
3860,0.0864604,0.06921621,0.8443234
3861,0.21104191,0.12811118,0.6608469
3862,0.63789743,0.038392972,0.32370964
3863,0.023837633,0.5597649,0.41639742
3864,0.23951632,0.11490388,0.64557976
3865,0.09257441,0.061094873,0.84633076
3866,0.020017732,0.4523486,0.52763367
3867,0.011441544,0.70352036,0.2850381
3868,0.022213321,0.5447795,0.43300718
3869,0.009145872,0.79708105,0.19377305
3870,0.3410404,0.03456068,0.6243989
3871,0.006797072,0.7874282,0.20577477
3872,0.031768054,0.3253127,0.6429192
3873,0.31288972,0.12895215,0.55815816
3874,0.01613634,0.5614131,0.4224505
3875,0.015419781,0.5925028,0.39207742
3876,0.08939626,0.13303134,0.7775724
3877,0.15126823,0.35204646,0.4966852
3878,0.010242583,0.6082099,0.3815475
3879,0.771114,0.015240699,0.2136453
3880,0.010362023,0.60644937,0.38318866
3881,0.046220403,0.049146354,0.9046332
3882,0.015123776,0.7660517,0.21882449
3883,0.9480274,0.00801439,0.043958247
3884,0.015266862,0.5824286,0.4023046
3885,0.7150684,0.034001086,0.25093055
3886,0.01220102,0.6361726,0.35162643
3887,0.007772661,0.8438569,0.14837055
3888,0.055128515,0.06911672,0.8757548
3889,0.11126123,0.36505374,0.52368504
3890,0.08028191,0.032657977,0.8870601
3891,0.0063753286,0.886189,0.10743581
3892,0.44137207,0.022356534,0.5362714
3893,0.11467694,0.3033558,0.58196723
3894,0.029492872,0.2841675,0.6863397
3895,0.19116142,0.008602937,0.80023557
3896,0.012995689,0.6281136,0.35889062
3897,0.24448363,0.10149106,0.65402526
3898,0.026226604,0.06014547,0.913628
3899,0.013604318,0.73442346,0.25197223
3900,0.059897147,0.15316336,0.7869395
3901,0.06876296,0.12715411,0.80408293
3902,0.0796884,0.11697437,0.8033372
3903,0.05169581,0.16582102,0.7824831
3904,0.03827007,0.46476012,0.49696982
3905,0.018298715,0.20094824,0.780753
3906,0.06979282,0.30151755,0.6286896
3907,0.2699019,0.05660435,0.6734937
3908,0.0060342965,0.8557502,0.13821542
3909,0.06954562,0.1948004,0.73565406
3910,0.024030479,0.1571593,0.8188103
3911,0.023213351,0.11605499,0.86073166
3912,0.04359797,0.03892342,0.9174786
3913,0.01177311,0.8058615,0.18236536
3914,0.010973916,0.6189903,0.3700358
3915,0.13420771,0.1944744,0.67131793
3916,0.033455368,0.2571003,0.70944434
3917,0.11039931,0.17348206,0.7161186
3918,0.037077766,0.124066584,0.8388556
3919,0.07445095,0.052314237,0.8732348
3920,0.05854908,0.21357471,0.7278762
3921,0.11138499,0.13517208,0.7534429
3922,0.032978714,0.65713215,0.30988914
3923,0.08196971,0.0526261,0.8654041
3924,0.01217128,0.7369087,0.25092006
3925,0.046706025,0.058058303,0.8952356
3926,0.030937672,0.12625377,0.84280854
3927,0.008116857,0.6242093,0.3676738
3928,0.09779868,0.13492687,0.7672744
3929,0.011975339,0.7325539,0.25547078
3930,0.009067991,0.7635283,0.22740369
3931,0.32490703,0.09810067,0.57699233
3932,0.13048738,0.06978711,0.79972553
3933,0.010285458,0.74487185,0.24484268
3934,0.11631681,0.08504976,0.79863346
3935,0.048597176,0.49191016,0.4594927
3936,0.016325785,0.5548673,0.42880684
3937,0.04889559,0.057079487,0.8940249
3938,0.029220227,0.49698496,0.47379476
3939,0.52484745,0.07613788,0.39901474
3940,0.04615285,0.14006191,0.81378525
3941,0.027676782,0.03435277,0.9379705
3942,0.024161352,0.3555853,0.6202534
3943,0.020705266,0.3195059,0.65978885
3944,0.008661293,0.8168234,0.17451529
3945,0.010694723,0.7051954,0.2841099
3946,0.054008253,0.28376508,0.66222674
3947,0.030179104,0.28959417,0.6802267
3948,0.014931848,0.862899,0.122169085
3949,0.2471019,0.049435344,0.7034628
3950,0.030715343,0.6300713,0.33921337
3951,0.03471993,0.38292924,0.5823509
3952,0.01759491,0.47062507,0.51178
3953,0.0059917076,0.8702143,0.12379405
3954,0.06395788,0.11817727,0.81786484
3955,0.10835027,0.07746527,0.8141844
3956,0.021306,0.49579874,0.48289523
3957,0.022823902,0.6175574,0.35961872
3958,0.015770566,0.6392774,0.34495208
3959,0.14447947,0.32641813,0.5291024
3960,0.23197168,0.057431716,0.71059656
3961,0.01859209,0.49266788,0.48873997
3962,0.017656073,0.53771544,0.44462848
3963,0.094214045,0.5920158,0.31377015
3964,0.023298208,0.5237878,0.45291403
3965,0.019454215,0.43387982,0.54666597
3966,0.019559644,0.5878417,0.3925986
3967,0.019559644,0.5878417,0.3925986
3968,0.01702654,0.6308719,0.35210162
3969,0.20533445,0.041424356,0.75324124
3970,0.007273625,0.8253015,0.16742484
3971,0.018833438,0.34563237,0.6355342
3972,0.0045645363,0.94224095,0.053194564
3973,0.015775641,0.46144813,0.52277625
3974,0.90293264,0.009370908,0.08769646
3975,0.0400812,0.16274664,0.7971721
3976,0.022550035,0.4494079,0.5280421
3977,0.32490703,0.09810067,0.57699233
3978,0.504612,0.07100926,0.4243787
3979,0.53778553,0.00981186,0.4524026
3980,0.02009136,0.09268047,0.88722813
3981,0.041671455,0.38750604,0.57082254
3982,0.016099114,0.53099626,0.45290458
3983,0.3121952,0.092129946,0.5956748
3984,0.18647449,0.08059659,0.732929
3985,0.031797756,0.4618211,0.5063812
3986,0.040610738,0.27657673,0.6828125
3987,0.14592046,0.05023729,0.8038423
3988,0.010200868,0.66577166,0.32402742
3989,0.044459138,0.035903536,0.9196373
3990,0.14015631,0.04912089,0.8107228
3991,0.46329623,0.013415002,0.5232887
3992,0.0066802693,0.84252656,0.15079322
3993,0.007825124,0.7594949,0.23268005
3994,0.14611632,0.24607778,0.6078059
3995,0.13376933,0.113432616,0.75279814
3996,0.0269815,0.3855009,0.5875176
3997,0.008951969,0.7920964,0.19895166
3998,0.7606279,0.011330167,0.2280419
3999,0.05160554,0.23780718,0.71058726
4000,0.021003349,0.5816733,0.39732334
4001,0.069345534,0.27103463,0.6596198
4002,0.7422925,0.017971206,0.23973618
4003,0.10279,0.10193429,0.7952757
4004,0.15687531,0.04680644,0.7963183
4005,0.92996645,0.010832995,0.059200536
4006,0.018303342,0.66120255,0.32049406
4007,0.22552367,0.09361119,0.6808651
4008,0.008667063,0.67111504,0.32021788
4009,0.05366789,0.16064364,0.78568846
4010,0.023742726,0.41650623,0.55975103
4011,0.039629675,0.47548234,0.484888
4012,0.029079748,0.47470623,0.496214
4013,0.008167518,0.7776447,0.21418779
4014,0.049173124,0.56759256,0.38323435
4015,0.63488114,0.036247417,0.3288715
4016,0.20035963,0.09218431,0.70745605
4017,0.014986369,0.4572106,0.527803
4018,0.012522188,0.6156729,0.371805
4019,0.021324797,0.49923941,0.47943583
4020,0.03210409,0.30334786,0.66454804
4021,0.08879065,0.28246507,0.6287443
4022,0.15739006,0.09540494,0.74720496
4023,0.030013049,0.78977346,0.18021351
4024,0.26696646,0.11838391,0.61464965
4025,0.22933763,0.09714044,0.6735219
4026,0.033166587,0.51911795,0.44771546
4027,0.33317184,0.16221134,0.5046168
4028,0.013507941,0.54409516,0.4423969
4029,0.03337758,0.30005243,0.66657007
4030,0.03410726,0.17695816,0.7889346
4031,0.2058077,0.054492567,0.7396998
4032,0.012587993,0.6393251,0.3480869
4033,0.007919694,0.86532557,0.12675472
4034,0.0070325015,0.837091,0.1558764
4035,0.015740342,0.565951,0.41830865
4036,0.019624406,0.56795084,0.41242474
4037,0.048079792,0.055315126,0.89660513
4038,0.038314715,0.3549719,0.6067134
4039,0.0067367214,0.8402108,0.15305248
4040,0.009710041,0.6618652,0.32842478
4041,0.020976651,0.61411655,0.3649068
4042,0.013502401,0.6959999,0.2904977
4043,0.028423803,0.4335329,0.5380433
4044,0.051929064,0.19575459,0.75231636
4045,0.032841865,0.4827247,0.48443347
4046,0.13536264,0.06919928,0.7954382
4047,0.045614418,0.03968835,0.91469723
4048,0.029370498,0.5830994,0.38753006
4049,0.2392854,0.056567907,0.7041467
4050,0.28653836,0.06939819,0.6440634
4051,0.28367037,0.089068435,0.6272612
4052,0.028289577,0.27479538,0.69691503
4053,0.6398012,0.013855904,0.3463429
4054,0.014103411,0.67485267,0.311044
4055,0.13955137,0.13328798,0.7271606
4056,0.014024133,0.5642493,0.42172652
4057,0.06607455,0.3670841,0.56684136
4058,0.012099924,0.7131505,0.2747496
4059,0.05248638,0.12345008,0.8240636
4060,0.00415616,0.93431604,0.061527815
4061,0.05521124,0.4198316,0.5249572
4062,0.45200992,0.10002182,0.44796824
4063,0.009025682,0.6938926,0.2970817
4064,0.035733514,0.55070263,0.41356382
4065,0.0052697277,0.8524215,0.1423087
4066,0.6075772,0.007934803,0.384488
4067,0.0065410677,0.90199536,0.09146368
4068,0.0271475,0.3849424,0.58791006
4069,0.011803256,0.73441344,0.2537833
4070,0.026886843,0.7671768,0.20593633
4071,0.014734419,0.8116314,0.17363428
4072,0.024456438,0.49569863,0.47984484
4073,0.09123565,0.1489914,0.759773
4074,0.03445037,0.25798935,0.7075602
4075,0.058158703,0.21730988,0.7245314
4076,0.026267206,0.43324807,0.5404847
4077,0.5133084,0.023743277,0.4629483
4078,0.02676938,0.43641734,0.5368133
4079,0.008577622,0.7378646,0.25355774
4080,0.10436709,0.09904121,0.79659164
4081,0.005956337,0.9048863,0.089157425
4082,0.02111836,0.27295044,0.7059312
4083,0.012601614,0.42442307,0.5629753
4084,0.023202855,0.6214181,0.35537902
4085,0.039259702,0.21380652,0.7469338
4086,0.01391388,0.53694487,0.44914132
4087,0.513464,0.05794647,0.42858958
4088,0.76365423,0.01427857,0.22206722
4089,0.7437885,0.010376462,0.24583505
4090,0.15348433,0.09651661,0.7499991
4091,0.010503174,0.6927783,0.29671857
4092,0.10911526,0.14132047,0.74956423
4093,0.009682394,0.6218135,0.36850405
4094,0.0055684075,0.8779584,0.116473205
4095,0.05652648,0.3391208,0.60435265
4096,0.03475937,0.5103328,0.45490777
4097,0.016628867,0.6206501,0.362721
4098,0.050147895,0.32520315,0.6246489
4099,0.009526825,0.85422194,0.13625126
4100,0.007867882,0.7508266,0.24130553
4101,0.009095578,0.80304843,0.187856
4102,0.00830522,0.7390254,0.25266936
4103,0.0089038005,0.73811936,0.25297683
4104,0.011656351,0.77850753,0.2098361
4105,0.010423658,0.7164777,0.27309874
4106,0.23396547,0.14227559,0.623759
4107,0.026714282,0.52560633,0.44767943
4108,0.017992008,0.6212926,0.3607154
4109,0.011683347,0.70828795,0.28002864
4110,0.03410893,0.42945504,0.536436
4111,0.051010504,0.18951409,0.75947535
4112,0.006920352,0.88473755,0.10834209
4113,0.3084464,0.02301333,0.6685403
4114,0.008135377,0.8118258,0.18003885
4115,0.7153607,0.009402835,0.27523643
4116,0.0068957508,0.8869499,0.106154375
4117,0.28822234,0.026475795,0.68530184
4118,0.68547183,0.017871397,0.29665685
4119,0.008769163,0.80528283,0.18594798
4120,0.6960622,0.009909939,0.29402786
4121,0.026097668,0.4232857,0.5506167
4122,0.015893774,0.60173,0.38237622
4123,0.017493613,0.58685833,0.3956481
4124,0.023943303,0.37220487,0.6038518
4125,0.015116561,0.61500525,0.36987814
4126,0.69222945,0.01746859,0.29030192
4127,0.031659577,0.26912063,0.6992198
4128,0.025095684,0.48869807,0.48620632
4129,0.009232999,0.7200309,0.27073604
4130,0.011833771,0.74535614,0.24281006
4131,0.09226505,0.1697056,0.73802936
4132,0.9023876,0.0137287555,0.08388359
4133,0.061331544,0.33511412,0.6035543
4134,0.063204266,0.41018182,0.52661395
4135,0.009373797,0.77653545,0.2140908
4136,0.092022106,0.17459401,0.7333838
4137,0.00939271,0.68262756,0.30797976
4138,0.15326704,0.06899159,0.77774143
4139,0.37341654,0.21341266,0.41317078
4140,0.027860673,0.56438357,0.4077557
4141,0.010877027,0.3277045,0.66141844
4142,0.042064283,0.29218107,0.6657547
4143,0.17822683,0.21857981,0.60319334
4144,0.36002818,0.17202978,0.467942
4145,0.010391794,0.74797624,0.24163197
4146,0.01433445,0.65819156,0.32747397
4147,0.23383877,0.27313513,0.49302614
4148,0.025328062,0.5068632,0.46780872
4149,0.054645814,0.29430905,0.65104514
4150,0.016907373,0.589864,0.3932286
4151,0.010880828,0.73784405,0.25127515
4152,0.056825552,0.14344555,0.7997289
4153,0.06171772,0.085660204,0.8526221
4154,0.0065689655,0.91462624,0.07880479
4155,0.07726816,0.20026544,0.7224664
4156,0.036742356,0.2743078,0.6889498
4157,0.088083185,0.046586864,0.8653299
4158,0.1878217,0.070252895,0.7419254
4159,0.7487656,0.012785148,0.23844926
4160,0.22520639,0.08847623,0.6863174
4161,0.1685804,0.121134326,0.71028525
4162,0.017731408,0.59490836,0.3873602
4163,0.015665714,0.64300275,0.34133148
4164,0.0737641,0.14482754,0.78140837
4165,0.22354563,0.08829331,0.688161
4166,0.13483495,0.044450898,0.8207142
4167,0.08766724,0.13554765,0.77678514
4168,0.08380401,0.045625977,0.87057
4169,0.51546794,0.021378966,0.46315306
4170,0.42651844,0.03231727,0.54116434
4171,0.06287932,0.18829034,0.74883026
4172,0.006480385,0.8804868,0.11303281
4173,0.3338783,0.07111504,0.5950067
4174,0.098473065,0.034591284,0.8669357
4175,0.01581435,0.62341195,0.36077368
4176,0.6886238,0.0131047,0.2982715
4177,0.5766716,0.011312696,0.4120157
4178,0.025193635,0.38684365,0.5879627
4179,0.2565581,0.1453645,0.5980774
4180,0.62243545,0.013857585,0.36370698
4181,0.012740908,0.5039409,0.48331824
4182,0.008076767,0.7891569,0.20276627
4183,0.01737329,0.6121706,0.37045616
4184,0.021129323,0.63339335,0.34547734
4185,0.062096626,0.21922772,0.71867573
4186,0.19755074,0.011001795,0.7914474
4187,0.36876363,0.021039935,0.6101965
4188,0.41598877,0.10292941,0.4810818
4189,0.0055960803,0.85638535,0.13801847
4190,0.012441015,0.71352255,0.27403647
4191,0.02100397,0.5651523,0.41384372
4192,0.012139652,0.71191555,0.27594483
4193,0.463927,0.042993546,0.49307945
4194,0.01703461,0.5859126,0.39705288
4195,0.12394524,0.030770143,0.84528464
4196,0.012596055,0.6668038,0.32060024
4197,0.010785622,0.7317372,0.2574772
4198,0.022169238,0.6239846,0.35384622
4199,0.008782963,0.8183387,0.17287841
4200,0.015842227,0.607713,0.3764448
4201,0.0065037,0.81655854,0.1769378
4202,0.039322197,0.69096774,0.26971006
4203,0.49480236,0.021452732,0.4837449
4204,0.025856199,0.50174296,0.47240087
4205,0.34164184,0.055909466,0.6024487
4206,0.016156323,0.79658633,0.18725736
4207,0.08304299,0.29118678,0.6257703
4208,0.006485194,0.9406705,0.052844327
4209,0.078004695,0.22148496,0.7005104
4210,0.24059223,0.087765686,0.67164207
4211,0.30544403,0.09816669,0.5963893
4212,0.0407636,0.1911564,0.76808
4213,0.16295886,0.031616285,0.80542487
4214,0.4543434,0.049566094,0.4960906
4215,0.9614859,0.005217885,0.033296183
4216,0.019804947,0.5598712,0.42032382
4217,0.06666566,0.18639213,0.7469422
4218,0.12778491,0.38058943,0.49162567
4219,0.025873179,0.6209018,0.35322505
4220,0.16494998,0.13655344,0.6984966
4221,0.046630513,0.20659548,0.7467741
4222,0.48266622,0.020238435,0.49709535
4223,0.016586144,0.6011017,0.38231218
4224,0.026120111,0.48103857,0.4928414
4225,0.009593279,0.74184835,0.2485584
4226,0.8061255,0.016723733,0.17715074
4227,0.0084528355,0.7652014,0.22634579
4228,0.20458646,0.026608838,0.7688047
4229,0.017369604,0.54060894,0.44202152
4230,0.0075197215,0.67416835,0.31831193
4231,0.012776616,0.55689764,0.4303257
4232,0.17922975,0.06550621,0.75526404
4233,0.0057188324,0.8573207,0.13696043
4234,0.16864222,0.050567273,0.78079057
4235,0.04985499,0.11454242,0.83560264
4236,0.55311394,0.082407124,0.36447898
4237,0.046174213,0.37847582,0.57535
4238,0.012229466,0.5959058,0.39186475
4239,0.39677927,0.09396789,0.50925285
4240,0.15385386,0.070548974,0.77559716
4241,0.18877798,0.07092712,0.7402948
4242,0.095662706,0.16221145,0.74212587
4243,0.04184334,0.19232398,0.76583266
4244,0.017793247,0.48526427,0.49694243
4245,0.023137916,0.6910108,0.28585127
4246,0.00615339,0.91978294,0.07406375
4247,0.025155118,0.35558495,0.61925995
4248,0.48006815,0.102255344,0.41767654
4249,0.33714172,0.043836724,0.61902153
4250,0.80927616,0.007363885,0.18335995
4251,0.45534104,0.08972492,0.454934
4252,0.41598877,0.10292941,0.4810818
4253,0.06171332,0.09759537,0.8406913
4254,0.027672522,0.4631815,0.509146
4255,0.89670086,0.009005092,0.094294064
4256,0.014468174,0.7998235,0.18570839
4257,0.09060608,0.26856852,0.64082545
4258,0.9159176,0.006197491,0.077884905
4259,0.058228005,0.629017,0.31275502
4260,0.03008661,0.35609707,0.61381626
4261,0.018016376,0.6677255,0.31425813
4262,0.014251379,0.80644065,0.17930795
4263,0.018636364,0.5845451,0.39681852
4264,0.06822487,0.21261753,0.7191576
4265,0.09394485,0.2149919,0.6910632
4266,0.2010141,0.20797761,0.59100825
4267,0.16011618,0.101629525,0.7382543
4268,0.056687698,0.5434522,0.39986005
4269,0.62641335,0.024901453,0.34868518
4270,0.004677071,0.9304457,0.064877205
4271,0.022282885,0.5123361,0.46538106
4272,0.030987088,0.21185778,0.7571552
4273,0.2010141,0.20797761,0.59100825
4274,0.03945066,0.31371078,0.64683855
4275,0.5592273,0.05504583,0.38572696
4276,0.009211063,0.81318563,0.1776033
4277,0.0059471373,0.85115004,0.1429028
4278,0.05841975,0.17842653,0.7631537
4279,0.009918737,0.838816,0.15126525
4280,0.025580125,0.6412724,0.3331474
4281,0.55311394,0.082407124,0.36447898
4282,0.030532004,0.33336607,0.63610196
4283,0.056995146,0.42648122,0.51652366
4284,0.08788143,0.21145523,0.7006634
4285,0.019804947,0.5598712,0.42032382
4286,0.3121952,0.092129946,0.5956748
4287,0.0065348423,0.78878754,0.20467763
4288,0.13900854,0.21207057,0.64892095
4289,0.0065059573,0.8814548,0.11203919
4290,0.017361823,0.5523154,0.43032274
4291,0.0093689235,0.65859145,0.33203968
4292,0.037738845,0.422351,0.53991014
4293,0.009655088,0.6967583,0.29358664
4294,0.094565876,0.06557274,0.8398614
4295,0.10459993,0.037117977,0.8582821
4296,0.3076431,0.070518255,0.6218386
4297,0.019394962,0.42487845,0.5557266
4298,0.28908926,0.07341747,0.63749325
4299,0.012168668,0.37873465,0.6090967
4300,0.037412245,0.1782695,0.78431827
4301,0.6492501,0.011156432,0.33959347
4302,0.0311513,0.6074658,0.36138287
4303,0.47761866,0.02099927,0.5013821
4304,0.85353553,0.008803975,0.13766046
4305,0.092630655,0.39453486,0.5128345
4306,0.01840061,0.34384745,0.63775194
4307,0.045703374,0.41472906,0.5395676
4308,0.0199867,0.48313656,0.49687675
4309,0.014808696,0.6237458,0.3614455
4310,0.03368771,0.23690778,0.72940445
4311,0.007535048,0.7551313,0.2373337
4312,0.13408698,0.11577061,0.75014246
4313,0.32490703,0.09810067,0.57699233
4314,0.07636407,0.31662962,0.60700625
4315,0.2242122,0.040624198,0.73516357
4316,0.0480818,0.27204564,0.6798726
4317,0.37256858,0.028112737,0.59931874
4318,0.57965696,0.010361078,0.409982
4319,0.047967225,0.36288622,0.58914655
4320,0.5460927,0.03314014,0.42076716
4321,0.89329696,0.00749644,0.0992066
4322,0.017660791,0.6745788,0.3077604
4323,0.18934903,0.05743215,0.75321877
4324,0.015113767,0.65100104,0.33388516
4325,0.025890995,0.38818294,0.58592606
4326,0.09908244,0.020145267,0.88077223
4327,0.82055336,0.017182672,0.16226397
4328,0.22055124,0.045675416,0.73377335
4329,0.009823335,0.775487,0.21468966
4330,0.14383446,0.042509694,0.81365585
4331,0.012099132,0.3366234,0.6512774
4332,0.05341987,0.092518404,0.8540617
4333,0.0073472923,0.82454586,0.16810693
4334,0.036019478,0.28860772,0.67537284
4335,0.32587826,0.0714465,0.60267526
4336,0.03153924,0.40008157,0.56837916
4337,0.022191746,0.4066586,0.5711497
4338,0.054509066,0.3468527,0.5986382
4339,0.015065192,0.43303362,0.55190116
4340,0.029852588,0.2656652,0.70448214
4341,0.08501814,0.21996745,0.6950145
4342,0.024729537,0.51841336,0.45685717
4343,0.007913661,0.8037214,0.18836486
4344,0.10108986,0.05963326,0.8392769
4345,0.009760905,0.70815223,0.28208688
4346,0.10132881,0.5017283,0.39694285
4347,0.9311695,0.008629397,0.060201153
4348,0.007477292,0.8079732,0.1845495
4349,0.034371857,0.58146733,0.3841608
4350,0.030844044,0.2703483,0.69880766
4351,0.64498687,0.009190203,0.34582287
4352,0.017268315,0.5576642,0.42506748
4353,0.017161923,0.58868587,0.3941522
4354,0.030854892,0.40127787,0.5678673
4355,0.026458474,0.57472974,0.39881176
4356,0.0057491884,0.87701994,0.11723091
4357,0.008774015,0.8082216,0.1830044
4358,0.13851419,0.22825065,0.6332352
4359,0.027627634,0.3074602,0.6649122
4360,0.4247042,0.0151608065,0.56013495
4361,0.03085439,0.4207004,0.54844517
4362,0.8827027,0.008209853,0.10908739
4363,0.008147259,0.83996105,0.15189162
4364,0.018645275,0.64611906,0.33523563
4365,0.007972462,0.76416755,0.22786002
4366,0.021581383,0.39218894,0.5862297
4367,0.36955488,0.052617945,0.5778272
4368,0.04195217,0.06999224,0.8880555
4369,0.016472477,0.4624475,0.52108
4370,0.039549932,0.49879727,0.4616528
4371,0.11265729,0.06549883,0.82184386
4372,0.045473002,0.39647412,0.5580529
4373,0.009064105,0.7378292,0.25310668
4374,0.16946675,0.117502,0.7130313
4375,0.011162039,0.7238667,0.2649713
4376,0.02013505,0.58070606,0.3991589
4377,0.33465132,0.030810436,0.63453823
4378,0.020842968,0.54318583,0.43597123
4379,0.037357774,0.20984948,0.7527928
4380,0.055036984,0.39296728,0.55199575
4381,0.032186322,0.26882502,0.6989887
4382,0.5520143,0.022506066,0.42547965
4383,0.1280017,0.0591067,0.81289154
4384,0.043150466,0.38927534,0.5675742
4385,0.060433272,0.050049208,0.8895175
4386,0.39026147,0.020443035,0.58929545
4387,0.019971384,0.7183654,0.26166323
4388,0.1745604,0.074918166,0.7505214
4389,0.10792274,0.14072585,0.7513514
4390,0.014183371,0.5257,0.46011668
4391,0.8795514,0.021328598,0.09912003
4392,0.04379162,0.4001709,0.5560375
4393,0.9179381,0.0074654813,0.07459634
4394,0.71367997,0.017057205,0.26926282
4395,0.008510188,0.7789016,0.21258825
4396,0.18026598,0.047159214,0.7725748
4397,0.03373369,0.5370294,0.42923698
