id,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,score_easy,time_easy,eff_easy,score_hard,time_hard,eff_hard,chat_easy,chat_hard
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,585.0,371.0,1.5768194070080863,916.0,431.0,2.125290023201856,"{""text"":""please don't move A and B anymore"",""playerId"":""TtbAvteZKizwoyHeQ"",""at"":""2021-03-10T18:19:27.042Z""},{""text"":""dont  move anymore"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:20:04.752Z""},{""text"":""red press satisified"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:20:34.940Z""},{""text"":""Red are you playing"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:21:12.697Z""},{""text"":""yes"",""playerId"":""YPzq2euaCcGgk6n9j"",""at"":""2021-03-10T18:21:24.555Z""},{""text"":""why do you guys keep moving them"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:21:32.147Z""},{""text"":""585"",""playerId"":""Q7Z4F3E6M2rPib8bp"",""at"":""2021-03-10T18:21:41.223Z""},{""text"":""nice"",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:21:47.677Z""}","{""text"":""827"",""playerId"":""TtbAvteZKizwoyHeQ"",""at"":""2021-03-10T18:25:03.752Z""},{""text"":""894"",""playerId"":""TtbAvteZKizwoyHeQ"",""at"":""2021-03-10T18:25:10.189Z""},{""text"":""Didn't we just have 899?"",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:25:18.538Z""},{""text"":""we did until someone moved one"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:25:31.682Z""},{""text"":""[ink you keep making our score worse"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:26:52.241Z""},{""text"":""916"",""playerId"":""Q7Z4F3E6M2rPib8bp"",""at"":""2021-03-10T18:26:55.465Z""},{""text"":""Well done, Pink."",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:26:58.017Z""},{""text"":""It's OK, Turqoise. We have time to adjust."",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:27:21.649Z""},{""text"":""I guess if you want to spend an hour for $6"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:27:39.192Z""},{""text"":""how many more rounds"",""playerId"":""TtbAvteZKizwoyHeQ"",""at"":""2021-03-10T18:28:33.903Z""},{""text"":""3?"",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:28:42.673Z""},{""text"":""Honestly, I already forgot."",""playerId"":""WiuwFxezEg3uSYY5J"",""at"":""2021-03-10T18:29:03.537Z""},{""text"":""It can takeup to 60 minutes so I am assuming 10"",""playerId"":""ajAi4jxzqEwxpTvC4"",""at"":""2021-03-10T18:29:08.513Z""},{""text"":""can all click satisfied so we can move to next round"",""playerId"":""TtbAvteZKizwoyHeQ"",""at"":""2021-03-10T18:29:23.850Z""}"
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,467.0,103.0,4.533980582524272,775.0,122.0,6.352459016393443,"{""text"":""Red, please stop"",""playerId"":""4hBEF2zSvuYQxRZKN"",""at"":""2021-03-10T18:20:48.376Z""},{""text"":""Lets work together to figure this out, just stop for a second."",""playerId"":""NTGdCwbhRBKXo8ePh"",""at"":""2021-03-10T18:20:51.979Z""},{""text"":""Red you need to be collaborative."",""playerId"":""WY9ZCvtnFWzGvuHxo"",""at"":""2021-03-10T18:21:00.581Z""},{""text"":""Got it!"",""playerId"":""WY9ZCvtnFWzGvuHxo"",""at"":""2021-03-10T18:21:26.470Z""},{""text"":""looks good"",""playerId"":""JN2pmHCcXmGaY7AgW"",""at"":""2021-03-10T18:21:28.938Z""},{""text"":""that was fast"",""playerId"":""JN2pmHCcXmGaY7AgW"",""at"":""2021-03-10T18:21:35.315Z""},{""text"":""Good work!"",""playerId"":""ntCCv5M6otkjLxGGm"",""at"":""2021-03-10T18:21:47.544Z""}","{""text"":""Again, lets do this systematically."",""playerId"":""NTGdCwbhRBKXo8ePh"",""at"":""2021-03-10T18:22:35.531Z""},{""text"":""done"",""playerId"":""JN2pmHCcXmGaY7AgW"",""at"":""2021-03-10T18:22:42.527Z""},{""text"":""Everyone has to be assigned."",""playerId"":""WY9ZCvtnFWzGvuHxo"",""at"":""2021-03-10T18:22:56.428Z""},{""text"":""oh right"",""playerId"":""JN2pmHCcXmGaY7AgW"",""at"":""2021-03-10T18:23:06.003Z""},{""text"":""Good job!"",""playerId"":""WY9ZCvtnFWzGvuHxo"",""at"":""2021-03-10T18:23:46.638Z""},{""text"":""nicee"",""playerId"":""JN2pmHCcXmGaY7AgW"",""at"":""2021-03-10T18:23:51.365Z""},{""text"":""Hurray!"",""playerId"":""ntCCv5M6otkjLxGGm"",""at"":""2021-03-10T18:24:01.727Z""},{""text"":""good"",""playerId"":""4hBEF2zSvuYQxRZKN"",""at"":""2021-03-10T18:24:02.351Z""}"
vCHddxo5YReEhtqyM,1,Low,Mixed,Low,Mixed,High,2,555.0,101.0,5.4950495049504955,728.0,199.0,3.658291457286432,,
SGkTzR58PMA9uMQSF,1,Mixed,Mixed,Low,Low,High,4,628.0,174.0,3.6091954022988504,726.0,116.0,6.258620689655173,,
fgWZ2SyG54KGLQjss,1,Low,Low,Low,Mixed,High,4,518.0,87.0,5.954022988505747,727.0,133.0,5.466165413533835,,
vWn8GPE4uD5DRYk3C,1,Mixed,Low,Low,Low,High,4,603.0,229.0,2.6331877729257642,877.0,433.0,2.02540415704388,,"{""text"":""that's good"",""playerId"":""XiXs2Ws4Lxc55HhKN"",""at"":""2021-03-10T18:19:34.955Z""},{""text"":""blue, can you hit \""satisfied\""?"",""playerId"":""XiXs2Ws4Lxc55HhKN"",""at"":""2021-03-10T18:21:07.153Z""}"
BzpFKDJHHYFBA7zpg,1,Low,Low,Low,High,High,4,643.0,101.0,6.366336633663367,850.0,130.0,6.538461538461538,,
fRMomjA9rjYGiy69P,1,Low,Mixed,Low,Mixed,High,4,503.0,192.0,2.6197916666666665,843.0,152.0,5.546052631578948,,"{""text"":""good lord"",""playerId"":""DdwbswQGpDMpkT2tv"",""at"":""2021-03-10T18:19:04.350Z""}"
8EqTfbc3Yvri8LgJ3,1,Low,Low,Low,Low,High,1,498.0,266.0,1.8721804511278195,677.0,373.0,1.8150134048257374,,
JPDwWHqXbEhejsrxS,1,Low,Low,Low,Low,High,1,516.0,62.0,8.32258064516129,673.0,161.0,4.180124223602484,,
GEZApdceGDYqcQdpb,1,Low,High,Low,High,High,1,471.0,65.0,7.246153846153846,728.0,160.0,4.55,,
bvtTFEL4WkEPwKewX,1,Low,High,Low,Low,High,1,570.0,104.0,5.480769230769231,928.0,284.0,3.267605633802817,,
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,590.0,398.0,1.4824120603015076,976.0,446.0,2.188340807174888,"{""text"":""I'll log the highest scores for reference if we change things"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:13:59.306Z""},{""text"":""583"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:14:03.691Z""},{""text"":""which one yielded 583?"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:15:01.537Z""},{""text"":""I think sometimes the changes are too fast..."",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:15:14.367Z""},{""text"":""yeah"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:15:42.713Z""},{""text"":""im good"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:16:22.268Z""},{""text"":""oh this looks good"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:16:31.159Z""},{""text"":""sec let me try something ill remember places"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:16:43.777Z""},{""text"":""1-BI 2A 4-EGH 5-F 6-CD"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:16:48.625Z""},{""text"":""there's that for the 590 high score"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:17:06.968Z""},{""text"":""Did I just see 604?"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:17:33.191Z""},{""text"":""was invalid"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:17:37.653Z""},{""text"":""yea"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:17:38.605Z""},{""text"":""i saw 604 too but that was a while back"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:17:58.395Z""},{""text"":""ah dang- yall wanna settle for 590?"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:18:03.972Z""},{""text"":""I'm good with that"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:18:11.215Z""},{""text"":""yeah 590 it is"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:18:17.875Z""},{""text"":""sure"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:18:22.236Z""}","{""text"":""je-sus"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:18:34.861Z""},{""text"":""what if we started by putting each student in their highest preference room and then switching to try to fix the constraints?"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:20:16.860Z""},{""text"":""i'd be interested in trying that"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:20:38.881Z""},{""text"":""yeah that's  my strategy"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:20:44.720Z""},{""text"":""ye i think we have been"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:20:49.234Z""},{""text"":""Oh, I hadn't been"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:20:55.063Z""},{""text"":""good idea to make it consistent"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:20:55.843Z""},{""text"":""ok 777 high score"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:21:01.864Z""},{""text"":""saved this one"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:21:09.457Z""},{""text"":""794"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:21:15.283Z""},{""text"":""yeah i'm good with this"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:21:15.908Z""},{""text"":""794"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:21:17.574Z""},{""text"":""just one sec, I'd like to get C higher"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:21:34.350Z""},{""text"":""830"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:22:11.578Z""},{""text"":""880"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:22:19.281Z""},{""text"":""i think this is good-it's hard to not have at least one or two be in a low point room"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:23:28.918Z""},{""text"":""922"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:23:48.160Z""},{""text"":""922"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:23:48.147Z""},{""text"":""nice job"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:23:53.001Z""},{""text"":"":)"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:23:58.906Z""},{""text"":""awesome :)"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:24:23.204Z""},{""text"":""976"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:24:29.059Z""},{""text"":""let me look just one more minute.."",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:24:37.018Z""},{""text"":""k"",""playerId"":""yTxMiJCxvQc6mb9Qg"",""at"":""2021-03-10T18:24:51.763Z""},{""text"":""might be capped"",""playerId"":""wNwbu4uBzSrJ3FNEK"",""at"":""2021-03-10T18:25:17.159Z""},{""text"":""yeah, i'm good"",""playerId"":""KjFpp9W3DT72T9w3S"",""at"":""2021-03-10T18:25:24.389Z""},{""text"":""yeah only m is in a not great room, pretty nice"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:25:41.195Z""},{""text"":""I'm good"",""playerId"":""3DzP5AMjsFCkoaHce"",""at"":""2021-03-10T18:25:49.600Z""}"
ckn6r4LamHPWvBzM5,1,Low,High,High,High,High,5,396.0,62.0,6.387096774193548,759.0,83.0,9.144578313253012,,
Aj7yLWdEKRRprYzpA,1,Low,Mixed,High,High,Low,3,436.0,65.0,6.707692307692308,698.0,105.0,6.647619047619048,,"{""text"":""good job"",""playerId"":""jwuzKZYJt6kx94wiR"",""at"":""2021-03-10T18:27:37.687Z""}"
M6gSEatzktmEek9Fw,1,Low,Mixed,High,Low,High,3,607.0,229.0,2.650655021834061,944.0,185.0,5.102702702702703,"{""text"":""this is a higher score for B, maybe it wont play out nicely"",""playerId"":""5HhEFC3Q65Lhspvuw"",""at"":""2021-03-10T18:38:18.099Z""},{""text"":""By having B in 101 you get 97 pts"",""playerId"":""5HhEFC3Q65Lhspvuw"",""at"":""2021-03-10T18:38:36.672Z""}","{""text"":""Nicely done everyone!"",""playerId"":""5HhEFC3Q65Lhspvuw"",""at"":""2021-03-10T18:41:29.612Z""},{""text"":""This seems significantly harder"",""playerId"":""5HhEFC3Q65Lhspvuw"",""at"":""2021-03-10T18:41:42.421Z""}"
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,541.0,274.0,1.9744525547445255,781.0,295.0,2.647457627118644,"{""text"":""So I think last time I was moving people and it advanced. I am going to hold off on hitting satisfied until we happy with score"",""playerId"":""XdyJB3ZFwduaCxHcj"",""at"":""2021-03-10T18:12:16.299Z""},{""text"":""good idea"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:12:25.744Z""},{""text"":""Yeah"",""playerId"":""exTrXQav6obiY8rrG"",""at"":""2021-03-10T18:12:31.048Z""},{""text"":""h is on lowest score"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:12:53.255Z""},{""text"":""Sorry about that, I was the last to click satisfy and it moved us forward"",""playerId"":""7JmiRcd5wdLpePcSQ"",""at"":""2021-03-10T18:12:58.420Z""},{""text"":""It's ok- we learning"",""playerId"":""XdyJB3ZFwduaCxHcj"",""at"":""2021-03-10T18:13:25.463Z""},{""text"":""we have gone down we were at 503 at one point"",""playerId"":""7JmiRcd5wdLpePcSQ"",""at"":""2021-03-10T18:13:43.393Z""},{""text"":""541 good"",""playerId"":""4oPHtjaMjkbe3MEDt"",""at"":""2021-03-10T18:14:12.561Z""},{""text"":""whoa nice change!"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:14:13.290Z""},{""text"":""541 pretty good"",""playerId"":""XdyJB3ZFwduaCxHcj"",""at"":""2021-03-10T18:14:14.793Z""},{""text"":""This looks pretty good"",""playerId"":""exTrXQav6obiY8rrG"",""at"":""2021-03-10T18:14:24.630Z""},{""text"":""Can we move A anywhere?"",""playerId"":""XdyJB3ZFwduaCxHcj"",""at"":""2021-03-10T18:14:27.524Z""},{""text"":""A has several constraints"",""playerId"":""exTrXQav6obiY8rrG"",""at"":""2021-03-10T18:14:40.645Z""},{""text"":""This is the highest we have had"",""playerId"":""7JmiRcd5wdLpePcSQ"",""at"":""2021-03-10T18:14:54.277Z""},{""text"":""this looks like the best maybe"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:15:08.436Z""},{""text"":""I see that. Looks like they are stuck."",""playerId"":""XdyJB3ZFwduaCxHcj"",""at"":""2021-03-10T18:15:16.724Z""}","{""text"":""769 highest so far i think"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:17:13.072Z""},{""text"":""yea thats nice"",""playerId"":""4oPHtjaMjkbe3MEDt"",""at"":""2021-03-10T18:17:47.362Z""},{""text"":""this is highest score so far"",""playerId"":""7JmiRcd5wdLpePcSQ"",""at"":""2021-03-10T18:17:48.400Z""},{""text"":""Very high"",""playerId"":""exTrXQav6obiY8rrG"",""at"":""2021-03-10T18:17:53.830Z""},{""text"":""ohhh"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:19:35.658Z""},{""text"":""781 was good"",""playerId"":""7JmiRcd5wdLpePcSQ"",""at"":""2021-03-10T18:19:41.869Z""},{""text"":""good eye"",""playerId"":""kbG4Ltuper2TDfH5N"",""at"":""2021-03-10T18:19:45.700Z""},{""text"":""This is pretty high"",""playerId"":""exTrXQav6obiY8rrG"",""at"":""2021-03-10T18:20:00.737Z""},{""text"":""what about it yellow?"",""playerId"":""4oPHtjaMjkbe3MEDt"",""at"":""2021-03-10T18:20:23.557Z""}"
MMNZT2EJJFjgEaHET,1,High,High,Low,Mixed,Low,5,556.0,236.0,2.3559322033898304,910.0,206.0,4.41747572815534,"{""text"":""this is hard"",""playerId"":""ytaZRMKsKXWpopoGQ"",""at"":""2021-03-10T18:21:13.221Z""},{""text"":""yes"",""playerId"":""Mvf44XdjY6sPCtSYQ"",""at"":""2021-03-10T18:21:53.294Z""},{""text"":""Oh!"",""playerId"":""ytaZRMKsKXWpopoGQ"",""at"":""2021-03-10T18:22:15.991Z""}","{""text"":""ahhhhh"",""playerId"":""ytaZRMKsKXWpopoGQ"",""at"":""2021-03-10T18:22:45.130Z""},{""text"":""haha gl"",""playerId"":""Mvf44XdjY6sPCtSYQ"",""at"":""2021-03-10T18:23:13.522Z""}"
TxiK556oQMryKiCg9,1,High,High,Low,High,Low,2,521.0,130.0,4.007692307692308,850.0,312.0,2.7243589743589745,"{""text"":""i search for the highest value for each student"",""playerId"":""FutudYFrXpKwosEGq"",""at"":""2021-03-10T18:37:14.278Z""},{""text"":""and place them in those boxes"",""playerId"":""FutudYFrXpKwosEGq"",""at"":""2021-03-10T18:37:17.870Z""},{""text"":""oh i didnt think of doing that!"",""playerId"":""LKipXkFTMX8T6Aop3"",""at"":""2021-03-10T18:37:32.320Z""},{""text"":""looks good"",""playerId"":""FutudYFrXpKwosEGq"",""at"":""2021-03-10T18:38:58.506Z""},{""text"":""ok cool"",""playerId"":""LKipXkFTMX8T6Aop3"",""at"":""2021-03-10T18:39:03.679Z""}","{""text"":""ill work from the bottom"",""playerId"":""FutudYFrXpKwosEGq"",""at"":""2021-03-10T18:39:15.984Z""},{""text"":""look good?"",""playerId"":""FutudYFrXpKwosEGq"",""at"":""2021-03-10T18:44:12.303Z""},{""text"":""ok good"",""playerId"":""LKipXkFTMX8T6Aop3"",""at"":""2021-03-10T18:44:17.355Z""}"
65ckwTGGaCf7Q6ebJ,1,High,Low,Low,Mixed,High,6,558.0,216.0,2.5833333333333335,768.0,118.0,6.508474576271187,"{""text"":""Let's start with the highest possible points.  F should be in 101"",""playerId"":""REBYxZGSEhacTzxw7"",""at"":""2021-03-10T18:11:56.792Z""},{""text"":""We had it for a second. Watch the red xs"",""playerId"":""HPiPKPC9xXDT6ucbN"",""at"":""2021-03-10T18:12:36.651Z""},{""text"":""yes, watch for red xs"",""playerId"":""4uCHGmcshyYgx5aqk"",""at"":""2021-03-10T18:12:51.776Z""},{""text"":""don't switch at random, have a plan"",""playerId"":""4uCHGmcshyYgx5aqk"",""at"":""2021-03-10T18:13:02.752Z""},{""text"":""stop now"",""playerId"":""4uCHGmcshyYgx5aqk"",""at"":""2021-03-10T18:13:23.533Z""}","{""text"":""yes!"",""playerId"":""4uCHGmcshyYgx5aqk"",""at"":""2021-03-10T18:15:25.799Z""}"
7hp4cP7sFLCeZrNSk,1,High,Mixed,Low,High,High,6,583.0,181.0,3.2209944751381214,839.0,353.0,2.376770538243626,"{""text"":""..."",""playerId"":""bCoCGrEtY6zd5WjX2"",""at"":""2021-03-10T18:13:31.144Z""},{""text"":""good"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:13:58.563Z""},{""text"":""good"",""playerId"":""pfTbtXfdgGQX5PHvd"",""at"":""2021-03-10T18:14:10.980Z""},{""text"":""good"",""playerId"":""XXtXwo35y7rpEz7hN"",""at"":""2021-03-10T18:14:31.665Z""},{""text"":""Green"",""playerId"":""bCoCGrEtY6zd5WjX2"",""at"":""2021-03-10T18:14:46.595Z""}","{""text"":""can't beat that"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:15:59.876Z""},{""text"":""done deal"",""playerId"":""XXtXwo35y7rpEz7hN"",""at"":""2021-03-10T18:16:07.289Z""},{""text"":""Grrr"",""playerId"":""bCoCGrEtY6zd5WjX2"",""at"":""2021-03-10T18:16:14.298Z""},{""text"":""can d go anywhere else?"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:16:24.236Z""},{""text"":""good"",""playerId"":""pfTbtXfdgGQX5PHvd"",""at"":""2021-03-10T18:17:03.443Z""},{""text"":""good"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:17:18.703Z""},{""text"":""can G move"",""playerId"":""vFNAq79ZqPmKYDg6u"",""at"":""2021-03-10T18:17:19.833Z""},{""text"":""even better"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:17:37.868Z""},{""text"":""good"",""playerId"":""XXtXwo35y7rpEz7hN"",""at"":""2021-03-10T18:17:43.401Z""},{""text"":""it's good, let's go"",""playerId"":""pfTbtXfdgGQX5PHvd"",""at"":""2021-03-10T18:18:52.522Z""},{""text"":""how about C"",""playerId"":""vFNAq79ZqPmKYDg6u"",""at"":""2021-03-10T18:18:56.409Z""},{""text"":""can only move to 104"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:19:12.051Z""},{""text"":""c can't be with j"",""playerId"":""XXtXwo35y7rpEz7hN"",""at"":""2021-03-10T18:19:44.339Z""},{""text"":""good?"",""playerId"":""vFNAq79ZqPmKYDg6u"",""at"":""2021-03-10T18:19:56.109Z""},{""text"":""good"",""playerId"":""BQc3jkwLy3tDE6o6Z"",""at"":""2021-03-10T18:20:00.758Z""},{""text"":""yes"",""playerId"":""pfTbtXfdgGQX5PHvd"",""at"":""2021-03-10T18:20:01.442Z""},{""text"":""yes"",""playerId"":""XXtXwo35y7rpEz7hN"",""at"":""2021-03-10T18:20:05.748Z""},{""text"":""Green"",""playerId"":""bCoCGrEtY6zd5WjX2"",""at"":""2021-03-10T18:20:23.317Z""},{""text"":""Come on green"",""playerId"":""pfTbtXfdgGQX5PHvd"",""at"":""2021-03-10T18:20:29.857Z""}"
RsnSnpZrHwxXQn2Fk,1,High,Low,Low,Low,High,6,568.0,181.0,3.138121546961326,894.0,224.0,3.9910714285714284,"{""text"":""that 384 score was looking nice"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:21:49.015Z""},{""text"":""468"",""playerId"":""Tx4pAGc3Ey6Q6zGoa"",""at"":""2021-03-10T18:21:58.755Z""},{""text"":""ooo"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:22:03.025Z""},{""text"":""forgot we can have some rooms open"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:22:12.217Z""},{""text"":""o nice"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:22:46.593Z""},{""text"":""ggoodd"",""playerId"":""Tx4pAGc3Ey6Q6zGoa"",""at"":""2021-03-10T18:22:48.903Z""},{""text"":""i think we are good"",""playerId"":""N6tmhTpZTHFeEtypu"",""at"":""2021-03-10T18:22:51.785Z""},{""text"":""looks good"",""playerId"":""f4cAkbWLGY2FJiSMS"",""at"":""2021-03-10T18:22:54.974Z""},{""text"":""good"",""playerId"":""Wheqm2eD9hD4MEjFb"",""at"":""2021-03-10T18:22:57.837Z""}","{""text"":""wow thats a lot lol"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:23:17.940Z""},{""text"":""haha slow down folks"",""playerId"":""Tx4pAGc3Ey6Q6zGoa"",""at"":""2021-03-10T18:23:51.938Z""},{""text"":""lol I like to start by placing them in the rooms that amount to highest points"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:24:16.212Z""},{""text"":""yes this one is difficult"",""playerId"":""f4cAkbWLGY2FJiSMS"",""at"":""2021-03-10T18:24:58.154Z""},{""text"":""me too green and then see what's red"",""playerId"":""Tx4pAGc3Ey6Q6zGoa"",""at"":""2021-03-10T18:25:18.445Z""},{""text"":""indeed"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:25:29.521Z""},{""text"":""nice!"",""playerId"":""N6tmhTpZTHFeEtypu"",""at"":""2021-03-10T18:26:22.200Z""},{""text"":""hey looks good"",""playerId"":""f4cAkbWLGY2FJiSMS"",""at"":""2021-03-10T18:26:22.800Z""},{""text"":""Im happy with that"",""playerId"":""SHnmjSWtFuFAkFj2i"",""at"":""2021-03-10T18:26:33.076Z""},{""text"":""good work!"",""playerId"":""bi6AaAH6hECmB2m3y"",""at"":""2021-03-10T18:26:36.266Z""},{""text"":""nice"",""playerId"":""Tx4pAGc3Ey6Q6zGoa"",""at"":""2021-03-10T18:26:40.156Z""},{""text"":""very good"",""playerId"":""f4cAkbWLGY2FJiSMS"",""at"":""2021-03-10T18:26:44.261Z""}"
