batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,skill_diversity,cogStyleDiversity,speaker_nickname,message,normalized_score,score,duration,efficiency
oCe77KbdixMse5wca,CjSZhWBy3zGnqezoW,4,2,Low,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,ok it has to go C - F - D,100.0,441,2.033333333333333,49.18032786885247
oCe77KbdixMse5wca,CjSZhWBy3zGnqezoW,4,2,Low,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,or D - F - C,100.0,441,2.033333333333333,49.18032786885247
oCe77KbdixMse5wca,CjSZhWBy3zGnqezoW,4,2,Low,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,so where can F get the most points with one spot on eith erisde?,100.0,441,2.033333333333333,49.18032786885247
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,oh god,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,jeez,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,rule - lets talk about our moves before we do them,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,!!!,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,M and O must live in the same room. N and R must live in the same room.,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,so we can all agree first,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,"Ok, so lets place M & O",87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,where do they get us the most poitns?,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,106 M 105 O,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,wait fuck,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,sorry,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,two lowest lol,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,108 gets us 100 points,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,108,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,thought they were neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,ok now N and R,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,I wish we could cross out constraints when met,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,103,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,point total please,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,94,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,104 sorry,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,was looking at the wrong one,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,103 is 96 points,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,104 is 94 points,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,96 107,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,ok so it looks like we can put this pair in EITHER 103 or 107,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,so we gotta find the neighbors and see which get more with 103 or 107,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,"so we should wait, and see what other rules prevent or make it",87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,STOP MOVING THINGS UNTILL WE AGREE,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,O and P have to be neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,there's no choice,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,stop yelling it's just a game,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,it's a game with real money on the line and it's gotten screwed up before,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,so don't move things until we agree,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,yeah because of you,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,chill m8s,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,we got 5 mins and a lot left lol,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,exactly so just move,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,stop discussing things so much,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,no we fucking don't,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,"what else does P have a rule for, I only see no B next to it",87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,o and p are neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,b and b cant be neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,thats it,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,right other than that,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,ok,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,so we need to look at the rules for N & R,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,before we place them,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,k and r must be neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,i and n cant be neighbors,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,"whever we place N&R, K has to be near it, and then J can't be next to it",87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,there are 3.5 minutes left,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,fine lets TRY N&R at 103,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,just do something or get nothing,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,a cant be neighbors w/ j,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,or be same room,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,I think J is 106,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,b and h same room,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,104 B and H 107 points,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,f 102,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,there's a minute left so just get it on the board,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,no don't do that,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,7k2kKAP9CK6qn7ZDQ,you'll fuck it all up,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,f 103*,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,f2xN8dMx4qQhsx7za,we have to at least get a score,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,exactly,87.24899598393574,869,9.966666666666669,8.754079864608936
oCe77KbdixMse5wca,fB9anQoTx3wXiFgGR,5,5,Very high,HH,30.0,1069.6666666666667,87.33333333333326,2.0,T9AghEChfZqaqYQ6S,thank you pink for being sensible,87.24899598393574,869,9.966666666666669,8.754079864608936
JQCRWnLwRyXET886g,t3sCwYKJ7Fy69C5yX,1,4,High,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,I think we're good,89.30163447251115,601,3.033333333333333,29.44009927665203
JQCRWnLwRyXET886g,h5K47JqhouLMXdSj5,2,1,Very low,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,NULL_SPEAKER,,98.52941176470588,335,1.0166666666666666,96.9141755062681
JQCRWnLwRyXET886g,nCNHvAbPkHTzwej9Q,3,3,Moderate,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,NULL_SPEAKER,,93.45238095238096,628,1.6833333333333331,55.51626591230551
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,wow,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,2hJSty85zBX83Fchg,dear god,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,lol,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,G3dCAvYeh2Qn29tiJ,lool,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,we got this,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,anyone see anything we can do with M? M is only getting 21 points,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,2hJSty85zBX83Fchg,"i was thinking m and o could go into 108, but then other conflicts happen",94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,i5S8cqqrTgoFGg8i5,I think it's good like this,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,HHJEDdasRgMPPmsw5,4,5,Very high,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,2hJSty85zBX83Fchg,yeah,94.67871485943778,943,6.383333333333334,14.832174651609044
JQCRWnLwRyXET886g,meK2yYsM9R2xjTTRs,5,2,Low,HH,30.66666666666667,1064.3333333333333,59.33333333333325,1.0,NULL_SPEAKER,,98.63945578231292,435,2.0166666666666666,48.91212683420476
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Can we move B,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,somehow to 101,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,that score of 97 is prety good,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,B or F,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,anything else we can do?,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,I think this is good in my opion,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,jFvrYrSkwFAhvBqzn,i think our first arrangement was higher,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Crap,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,jFvrYrSkwFAhvBqzn,good?,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Oh nice!,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,58xrxQwvxFyCehPYR,I'm good,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,8TAYpguCaBustM9Jy,1,3,Moderate,HH,31.66666666666667,1083.0,84.0,2.0,jFvrYrSkwFAhvBqzn,me too,99.70238095238096,670,5.266666666666667,18.930831826401445
5DhcezxNKagYNQ7G8,cuym3bAzhsZu3t4ZH,2,5,Very high,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Great job~,94.47791164658636,941,4.016666666666667,23.52147177923312
5DhcezxNKagYNQ7G8,cuym3bAzhsZu3t4ZH,2,5,Very high,HH,31.66666666666667,1083.0,84.0,2.0,58xrxQwvxFyCehPYR,yes!,94.47791164658636,941,4.016666666666667,23.52147177923312
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,58xrxQwvxFyCehPYR,haha,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Everything wrong!,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,lmao,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,I think we can get more out of this one,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,58xrxQwvxFyCehPYR,agreed,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,That's better,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,GLM6B5Q38vxPaMp9L,3,2,Low,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,we gained about a hundred,99.31972789115645,438,2.033333333333333,48.84576781532285
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,-175,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,559,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,I like that jump but we have time,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,58xrxQwvxFyCehPYR,"look at a nd b, though",99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,yeah,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,we can improve a lot here,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,we have time,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Thank you guys for being amazing by the way!,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,635,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,jFvrYrSkwFAhvBqzn,you too!,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,Oh nice!,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,670,99.55423476968797,670,4.283333333333333,23.24223379837073
5DhcezxNKagYNQ7G8,Ft3E5DHduLXN523xn,4,4,High,HH,31.66666666666667,1083.0,84.0,2.0,czzoiA98mw2qyHy38,I'm happy with that!,99.55423476968797,670,4.283333333333333,23.24223379837073
