stageId,roundId,gameId,message,speaker_nickname,timestamp,task,complexity,playerCount,score,speed,efficiency,raw_duration_min,default_duration_min,CRT_nanmean,CRT_nanstd,IRCS_GS_nanmean,IRCS_GS_nanstd,IRCS_GV_nanmean,IRCS_GV_nanstd,IRCS_IB_nanmean,IRCS_IB_nanstd,IRCS_IR_nanmean,IRCS_IR_nanstd,IRCS_IV_nanmean,IRCS_IV_nanstd,IRCS_RS_nanmean,IRCS_RS_nanstd,RME_nanmean,RME_nanstd,birth_year_nanmean,birth_year_nanstd,gender_nanmean,gender_nanstd,income_max_nanmean,income_max_nanstd,income_min_nanmean,income_min_nanstd,marital_status_nanmean,marital_status_nanstd,political_fiscal_nanmean,political_fiscal_nanstd,political_party_nanmean,political_party_nanstd,political_social_nanmean,political_social_nanstd
jwY72uBkpu7qFCZzK,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,went up,o8MuyZu2aoM982cjt,2023-08-18T20:00:55.674Z,Room Assignment,Medium,3,97,0.000333332,0.032333226,5.01865,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
jwY72uBkpu7qFCZzK,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,ok here,o8MuyZu2aoM982cjt,2023-08-18T20:01:38.776Z,Room Assignment,Medium,3,97,0.000333332,0.032333226,5.01865,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
jwY72uBkpu7qFCZzK,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,looks good,YYDdpWfhjAnzmC4nY,2023-08-18T20:01:53.200Z,Room Assignment,Medium,3,97,0.000333332,0.032333226,5.01865,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
jwY72uBkpu7qFCZzK,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,not max score but ok,o8MuyZu2aoM982cjt,2023-08-18T20:03:37.254Z,Room Assignment,Medium,3,97,0.000333332,0.032333226,5.01865,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
jwY72uBkpu7qFCZzK,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,will fix next one using grid,o8MuyZu2aoM982cjt,2023-08-18T20:03:53.518Z,Room Assignment,Medium,3,97,0.000333332,0.032333226,5.01865,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
sf3AqhBK5MBAu2kPF,tCeWMJXcza3qWsj9r,3MRRSzADf8pKKfvKQ,Let me know if you want some help on the next one,YYDdpWfhjAnzmC4nY,2023-08-18T20:09:02.588Z,Room Assignment,High,3,80.41237113,0.000333332,0.026804034,5.02255,5,0.801587302,0.216042184,4,0.25,5.466666667,0.305505046,4.416666667,1.127312438,4.555555556,0.962250449,3,1,5.666666667,0.927960727,26.66666667,6.806859286,1981.333333,2.081665999,0,0,91665.66667,14433.75673,66666.66667,14433.75673,0.666666667,0.577350269,0.333333333,0.115470054,0,0,0.2,0
sku8L8pJ6opJQAysx,5qJZ9JotdjPzFe4kZ,3mcvqWBaMZamsmWbx,"not a clue on this, please feel free to change it",JwceLKcjrF69jixv2,2023-06-12T16:18:56.706Z,Divergent Association,High,3,89.60654624,0.000555552,0.049781138,3.012083333,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
sku8L8pJ6opJQAysx,5qJZ9JotdjPzFe4kZ,3mcvqWBaMZamsmWbx,ok,wy54scYQNFhw6Rm9X,2023-06-12T16:19:05.803Z,Divergent Association,High,3,89.60654624,0.000555552,0.049781138,3.012083333,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
sku8L8pJ6opJQAysx,5qJZ9JotdjPzFe4kZ,3mcvqWBaMZamsmWbx,:),JwceLKcjrF69jixv2,2023-06-12T16:19:17.111Z,Divergent Association,High,3,89.60654624,0.000555552,0.049781138,3.012083333,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
sku8L8pJ6opJQAysx,XRR5Wei8MX59BELfQ,3mcvqWBaMZamsmWbx,not sure if you guys want to add to the final list,JwceLKcjrF69jixv2,2023-06-12T15:51:56.232Z,Divergent Association,High,3,89.60654624,0.000555552,0.049781138,3.012083333,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
rYPRRTwmEtJ8sYFuN,gqWpXYnYmQYiv8zYT,3mcvqWBaMZamsmWbx,looks good,JwceLKcjrF69jixv2,2023-06-12T16:27:31.513Z,Allocating Resources,High,3,80,0.000555552,0.044444198,3.030416667,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
rYPRRTwmEtJ8sYFuN,gqWpXYnYmQYiv8zYT,3mcvqWBaMZamsmWbx,0k,wy54scYQNFhw6Rm9X,2023-06-12T16:27:39.766Z,Allocating Resources,High,3,80,0.000555552,0.044444198,3.030416667,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
7tDzxPJtvAcCXZSYD,tAKM4uPC7r45hBKcg,3mcvqWBaMZamsmWbx,wohoo,JwceLKcjrF69jixv2,2023-06-12T16:15:13.203Z,Sudoku,Low,3,100,7.706307646,770.6307646,4.6147,5,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
qcrzFYAmPEXkYWmQ3,tAKM4uPC7r45hBKcg,3mcvqWBaMZamsmWbx,good job,JwceLKcjrF69jixv2,2023-06-12T16:05:34.537Z,Sudoku,High,3,53,0.000333332,0.017666608,5.024583333,5,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
sku8L8pJ6opJQAysx,tAKM4uPC7r45hBKcg,3mcvqWBaMZamsmWbx,"I am terrible at this, please fill it in",JwceLKcjrF69jixv2,2023-06-12T16:01:32.440Z,Divergent Association,High,3,89.60654624,0.000555552,0.049781138,3.012083333,3,0.380952381,0.43643578,4.75,0.901387819,4.533333333,0.702376917,5.416666667,0.381881308,5.111111111,1.835856849,4.666666667,0.577350269,5.722222222,0.917928425,25,8,1974.666667,10.69267662,1,0,66665.66667,14433.75673,46666.66667,5773.502692,0.666666667,0.577350269,0.533333333,0.305505046,1,1,0.4,0.346410162
JApJaPb9Mea2WrCfi,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,I'm not thinking of words,yXoZyCbHHDGyDHvQa,2023-05-05T21:15:27.922Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,i thought of myth too but oh,yXoZyCbHHDGyDHvQa,2023-05-05T21:16:36.091Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
ZhxxrLHTmzNnEJrRX,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,can we use e twice?,yXoZyCbHHDGyDHvQa,2023-05-05T21:12:28.275Z,Word Construction,Medium,3,50,0.000555552,0.027777623,3.016416667,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
ZhxxrLHTmzNnEJrRX,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,or any letter?,yXoZyCbHHDGyDHvQa,2023-05-05T21:12:39.628Z,Word Construction,Medium,3,50,0.000555552,0.027777623,3.016416667,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
ZhxxrLHTmzNnEJrRX,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,yes,J9WGBmE7fQghvzMFe,2023-05-05T21:12:50.784Z,Word Construction,Medium,3,50,0.000555552,0.027777623,3.016416667,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
ZhxxrLHTmzNnEJrRX,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,as long as its a  four letter word,J9WGBmE7fQghvzMFe,2023-05-05T21:13:14.117Z,Word Construction,Medium,3,50,0.000555552,0.027777623,3.016416667,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
ZhxxrLHTmzNnEJrRX,KRb7c58LiXrz57hty,4w3ZbKnFmhrtdbFtm,ok,yXoZyCbHHDGyDHvQa,2023-05-05T21:13:20.460Z,Word Construction,Medium,3,50,0.000555552,0.027777623,3.016416667,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,esh,N96j34eqDrcr3ynzW,2023-05-05T22:09:28.219Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,um,yXoZyCbHHDGyDHvQa,2023-05-05T22:10:02.307Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"20 years, ups and downs - she cheated, were you perfect - you got benefits from stay at home momo",N96j34eqDrcr3ynzW,2023-05-05T22:10:43.731Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"he could give her something, it doesn't have to be half",yXoZyCbHHDGyDHvQa,2023-05-05T22:10:45.513Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,should be half,N96j34eqDrcr3ynzW,2023-05-05T22:10:54.105Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"true, he did benefit from that",yXoZyCbHHDGyDHvQa,2023-05-05T22:11:34.783Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,Yeah its ESH,J9WGBmE7fQghvzMFe,2023-05-05T22:11:48.164Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,he could afford to give her a chunk of money and walk away that way his kids won't resent him,yXoZyCbHHDGyDHvQa,2023-05-05T22:12:23.379Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,he can't be judge and jury,N96j34eqDrcr3ynzW,2023-05-05T22:12:27.331Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,I guess he should have worked less,yXoZyCbHHDGyDHvQa,2023-05-05T22:13:14.797Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,and paid more attention to her ?,yXoZyCbHHDGyDHvQa,2023-05-05T22:13:26.976Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
B9K5s23wG3jJ9a6g3,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"His intentions are bad and her actions were bad, ESH",J9WGBmE7fQghvzMFe,2023-05-05T22:13:34.012Z,Moral Reasoning,High,3,70,0.000333332,0.023333256,5.015683333,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,everyone sucks?,yXoZyCbHHDGyDHvQa,2023-05-05T22:02:56.713Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"yeah, its messed up",J9WGBmE7fQghvzMFe,2023-05-05T22:02:57.692Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"ya, or NTA",yXoZyCbHHDGyDHvQa,2023-05-05T22:03:11.465Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"nah, mom's plan sucks NTA",N96j34eqDrcr3ynzW,2023-05-05T22:03:21.400Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,yep,yXoZyCbHHDGyDHvQa,2023-05-05T22:03:30.081Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
JApJaPb9Mea2WrCfi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,ok,J9WGBmE7fQghvzMFe,2023-05-05T22:03:31.060Z,Word Construction,High,3,50,0.000555552,0.027777623,3.016983333,3,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
pc8XdJAd6BdhpxnXi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,poor taste but no intent to hurt her,N96j34eqDrcr3ynzW,2023-05-05T22:14:27.636Z,Moral Reasoning,Low,3,80,10.57596475,846.0771797,4.471216667,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
pc8XdJAd6BdhpxnXi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"It was a joke, like when people get married I say the same thing",yXoZyCbHHDGyDHvQa,2023-05-05T22:14:32.722Z,Moral Reasoning,Low,3,80,10.57596475,846.0771797,4.471216667,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
pc8XdJAd6BdhpxnXi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,"overly sensitive person, not everybody has to laud you for motherhood",N96j34eqDrcr3ynzW,2023-05-05T22:14:58.755Z,Moral Reasoning,Low,3,80,10.57596475,846.0771797,4.471216667,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
pc8XdJAd6BdhpxnXi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,we could say NTA,N96j34eqDrcr3ynzW,2023-05-05T22:16:30.958Z,Moral Reasoning,Low,3,80,10.57596475,846.0771797,4.471216667,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
pc8XdJAd6BdhpxnXi,ZYqjG3KGuqaGzbW7s,4w3ZbKnFmhrtdbFtm,okay,J9WGBmE7fQghvzMFe,2023-05-05T22:16:47.185Z,Moral Reasoning,Low,3,80,10.57596475,846.0771797,4.471216667,5,0.666666667,0.297380857,5.083333333,0.803637563,3.733333333,1.285820101,6.083333333,0.144337567,6.555555556,0.509175077,5,1.732050808,5.388888889,0.384900179,25,9.539392014,1969.333333,17.61628035,1,0,44999.33333,32786.65888,30000,26457.51311,0.666666667,1.154700538,0.666666667,0.230940108,1.333333333,0.577350269,0.666666667,0.230940108
