conversation_num,message,timestamp,organization,speaker_nickname,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies_lexical_per_100,hear_lexical_per_100,home_lexical_per_100,conjunction_lexical_per_100,certainty_lexical_per_100,inclusive_lexical_per_100,bio_lexical_per_100,achievement_lexical_per_100,adverbs_lexical_per_100,anxiety_lexical_per_100,third_person_lexical_per_100,negation_lexical_per_100,swear_lexical_per_100,death_lexical_per_100,health_lexical_per_100,see_lexical_per_100,body_lexical_per_100,family_lexical_per_100,negative_affect_lexical_per_100,quantifier_lexical_per_100,positive_affect_lexical_per_100,insight_lexical_per_100,humans_lexical_per_100,present_tense_lexical_per_100,future_tense_lexical_per_100,past_tense_lexical_per_100,relative_lexical_per_100,sexual_lexical_per_100,inhibition_lexical_per_100,sadness_lexical_per_100,social_lexical_per_100,indefinite_pronoun_lexical_per_100,religion_lexical_per_100,work_lexical_per_100,money_lexical_per_100,causation_lexical_per_100,anger_lexical_per_100,first_person_singular_lexical_per_100,feel_lexical_per_100,tentativeness_lexical_per_100,exclusive_lexical_per_100,verbs_lexical_per_100,friends_lexical_per_100,article_lexical_per_100,argue_lexical_per_100,auxiliary_verbs_lexical_per_100,cognitive_mech_lexical_per_100,preposition_lexical_per_100,first_person_plural_lexical_per_100,percept_lexical_per_100,second_person_lexical_per_100,positive_words_lexical_per_100,first_person_lexical_per_100,nltk_english_stopwords_lexical_per_100,hedge_words_lexical_per_100,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,mimicry_bert,moving_mimicry,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative,forward_flow,certainty_rocklage
01HP1Y7T39FNNFR8FEV6E6D7CR,but i do not like that,107.464,Organization C,01HP1Y0MWA906TETZG7XWQFT16,but i do not like that,0.014078282,0.8446966,0.14122516,6,22,1,-0.23234041818503123,-0.28781919434224384,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.049999999999999996,0.0,0,0,1.0,0.16666666666666666,0,0.014705882352941176,0.23292881906019208,0.34428750642871947,0,0.0,0.0,-1.10601248632773,-0.9211560500023833,0.2976,easy,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.3584666368831509,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,well i think the purpose is to see how people negotiate when the payoff matrixes are clearly biased one way,109.979,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,well i think the purpose is to see how people negotiate when the payoff matrixes are clearly biased one way,0.02906741,0.32817227,0.6427603,20,107,1,2.3403016668092236,2.2538456910800333,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.02,0.01,0.02,0.04,0.01,0.0,0.01,0.0,0.02,0.01,0.08,0.0,0,0,0.95,0.05,0,0.014705882352941176,0.20083977059082678,0.3332530652104201,0,0.3833333333333333,0.10000000000000002,-1.0489814133531992,-0.8546959739366358,1.7815,easy,2.5150000000000006,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2216297762795032,4.28
01HP1Y7T39FNNFR8FEV6E6D7CR,yeah thats true i guess,122.569,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,"yeah, that's true i guess.",0.09317462,0.17286886,0.73395646,5,23,1,-0.4161005671131923,-0.46936668615812077,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.2,0,0.014705882352941176,0.20058608278606707,0.32377685218010915,0,0.65,0.35,-0.8050644242058939,-0.570451950337474,0.248,easy,12.590000000000003,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5259004939462579,2.0
01HP1Y7T39FNNFR8FEV6E6D7CR,how about we go with a b and c together,146.446,Organization C,01HP1Y0MWA906TETZG7XWQFT16,"how about we go with a, b, and c together",0.047818378,0.04901665,0.903165,10,39,1,0.502700177527613,0.4383707729212639,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.04,0.02,0.01,0.0,0.0,0.01,0.01,0.060000000000000005,0.0,1,0,1.0,0.1,0,0.0,0.12958668101374093,0.31083084076901796,0,0.0,0.0,-0.9776371814304955,-0.7715563303505378,0.496,easy,23.876999999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3658513883199127,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,,147.447,Organization C,01HP1Y0MWA906TETZG7XWQFT16,?,0.40129864,0.22557521,0.37312618,0,0,1,-1.1511411628258366,-1.1955566534216286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.10153393002797317,0.29774978384770256,0,0.0,0.0,0.367294866463036,0.7957346488352023,0.0,easy,1.0010000000000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44008984602537127,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,so do we just want to do the a b and c option,148.583,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,so do we just want to do the a b and c option?,0.037631854,0.03297406,0.9293941,13,45,1,1.0539806243120962,0.9830132483688947,0.01,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.02,0.03,0.02,0.049999999999999996,0.01,0.01,0.0,0.0,0.01,0.01,0.09000000000000001,0.0,1,0,0.9230769230769231,0.07692307692307693,0,0.0,0.1312576462602067,0.2879561286954969,0,0.0,0.0,-1.0163951661245223,-0.816722210572894,0.6447999999999999,easy,1.1359999999999957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.45678670476535443,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,that works for me,155.565,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,that works for me,0.70266694,0.015940541,0.28139254,4,17,1,-0.4161005671131923,-0.46936668615812077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.030000000000000006,0.0,0,0,1.0,0.0,0,0.0,0.10657789909474723,0.27787956038434414,0,0.0,0.0,1.5139497959232617,2.1319671596126835,0.1984,easy,6.981999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24721674897300133,7.32
01HP1Y7T39FNNFR8FEV6E6D7CR,i think we should do abc together and then because i and b have a superior strategy of doing us together we could split up the abc together points 404020,157.956,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,i think we should do abc together and then because i and b have a superior strategy of doing us together we could split up the abc together points 40/40/20,0.48705497,0.015738413,0.49720666,30,153,1,3.6266227093063512,3.5246781337911717,0.02,0.0,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.01,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.02,0.03,0.05,0.08,0.02,0.03,0.0,0.0,0.02,0.04,0.16,0.0,0,0,0.8,0.13333333333333333,0,0.0,0.08584001718834036,0.26777221600560713,0,0.9,0.7,0.6935830610970365,1.175968389912025,2.0143333333333335,easy,2.390999999999991,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.47261522569857184,5.045
01HP1Y7T39FNNFR8FEV6E6D7CR,i agree to that,159.446,Organization C,01HP1Y0MWA906TETZG7XWQFT16,i agree to that,0.602803,0.017085291,0.38011166,4,15,1,-0.5998607160413534,-0.6509141779739978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0,0,1.0,0.25,0,0.014705882352941176,0.33466275413794183,0.2711167429122239,0,0.0,0.0,1.1339845538048299,1.6891818922759008,0.1984,easy,1.490000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5853590611397153,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,where b and i would get 48 and c gets 22,184.986,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,where b and i would get 48 and c gets 22,0.07417966,0.029557582,0.8962628,11,40,1,0.6864603264557742,0.6199182647371408,0.010000000000000002,0.0,0.0,0.020000000000000004,0.0,0.020000000000000004,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.03,0.0,0.0,0.020000000000000004,0.010000000000000002,0.03,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.04000000000000001,0.0,1,0,0.9090909090909091,0.09090909090909091,0,0.014705882352941176,0.04523526994711164,0.2603604822948376,0,0.0,0.0,-0.877337004032305,-0.6546734264944482,0.5456,easy,25.539999999999992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33841012925261676,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,ohhh i didnt realize we got to choose how much each gets,198.563,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,ohhh i didn't realize we got to choose how much each gets,0.061297357,0.09330574,0.8453969,12,56,1,0.6864603264557742,0.6199182647371408,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.02,0.05,0.0,0,0,1.0,0.16666666666666666,0,0.09803921568627451,0.34567345658795745,0.26423834476270663,0,0.2,0.2,-0.9263519675760826,-0.7117920819146972,0.5952,easy,13.576999999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3129452944196752,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,yeah i think the schedule of benefits gets split up once you decide what to do,219.981,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,yeah i think the schedule of benefits gets split up once you decide what to do,0.03484433,0.07806408,0.8870915,16,78,1,1.6052610710965793,1.5276557238165254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.030000000000000002,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.0,0.01,0.02,0.030000000000000002,0.0,0.0,0.01,0.01,0.01,0.09000000000000001,0.0,0,0,1.0,0.0625,1,0.09803921568627451,0.23100861837787978,0.2627935740503229,0,0.0,0.0,-1.0270012190358229,-0.8290817725884493,0.7936,easy,21.418000000000006,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.2433144902147536,4.28
01HP1Y7T39FNNFR8FEV6E6D7CR,40 each with someone else getting the left over one,223.444,Organization C,01HP1Y0MWA906TETZG7XWQFT16,40 each with someone else getting the left over one?,0.061119404,0.0225501,0.9163305,10,51,1,0.6864603264557742,0.6199182647371408,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1,0,1.0,0.0,1,0.0,0.04752099579043109,0.25382388328949407,0,0.0,0.0,-0.9270290483595035,-0.712581105126463,0.496,easy,3.462999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143951432947135,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,which they werent really clear about,225.964,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,which they weren't really clear about,0.014753618,0.5591903,0.42605615,6,36,1,-0.048580269256870166,-0.10627170252636692,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0.07897078449562375,0.24682975933773924,0,0.3833333333333333,0.10000000000000002,-1.1034429481465677,-0.9181616875598224,0.2976,easy,2.5200000000000102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2597716323741696,7.385
01HP1Y7T39FNNFR8FEV6E6D7CR,agreed,230.562,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,agreed!,0.20101391,0.20797813,0.59100795,1,6,1,-0.9673810138976755,-1.0140091616057516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.15612856608367767,0.24334125190489073,0,0.0,0.0,-0.39475433695388074,-0.09230489493330261,0.0496,easy,4.598000000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517772702246684,8.0
01HP1Y7T39FNNFR8FEV6E6D7CR,c i meant 404020,239.962,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,c i meant 40%40%20%,0.049573813,0.25265282,0.69777334,4,16,1,-0.5998607160413534,-0.6509141779739978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.25,0,0.0,0.022734167729378925,0.23517061915764953,0,0.0,0.0,-0.9709580509575922,-0.7637729327020238,0.1984,easy,9.399999999999977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22580332428222388,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,so b and i would get 48 and you would get 22,251.977,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,so b and i would get 48 and you would get 22,0.048563827,0.020201504,0.9312347,12,44,1,0.8702204753839352,0.8014657565530178,0.02,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.02,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.049999999999999996,0.0,0,0,0.75,0.08333333333333333,0,0.014705882352941176,0.2300780808785457,0.23498874279053866,0,0.0,0.0,-0.9748008752545931,-0.768251094899674,0.5952,easy,12.015000000000015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.3834934722850466,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,i think it would be 49 49 23,254.562,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,"i think it would be 49, 49, 23",0.063305825,0.047687303,0.8890069,8,28,1,0.1351798796712909,0.07527578928951002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.0,0,0,0.875,0.125,1,0.014705882352941176,0.5020072223721834,0.24419627656921608,0,0.0,0.0,-0.9187100897380249,-0.702886764937244,0.3968,easy,2.585000000000008,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2875215380788959,5.23
01HP1Y7T39FNNFR8FEV6E6D7CR,i mean 49 49 22,262.576,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,"i mean 49, 49, 22",0.08273274,0.073128946,0.8441383,5,15,1,-0.4161005671131923,-0.46936668615812077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,0.8,0.2,0,0.2147058823529412,0.7712324990613992,0.26176415065228886,0,0.6875,-0.3125,-0.8447939948834738,-0.6167500498045949,0.248,easy,8.01400000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3640159221683287,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,wait no 49 49 23 lol,271.576,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,"wait no, 49, 49, 23. lol",0.079451844,0.24437581,0.6761723,6,20,1,-0.048580269256870166,-0.10627170252636692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0,0,0.8333333333333334,0.0,0,0.2,0.8138053140458085,0.2795719301165959,0,0.7,0.8,-0.8572772440223061,-0.6312971667365344,0.2976,easy,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3633821359865752,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,that equals 121,273.575,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,that equals 121,0.15241428,0.12802418,0.7195616,3,15,1,-0.5998607160413534,-0.6509141779739978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0.2672013944218158,0.27918535087613405,0,0.0,0.0,-0.5796676317809845,-0.3077900857040525,0.1488,easy,1.9989999999999668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33128385214474854,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,lol all good,276.957,Organization A,01HP1Y2QHAACN68WX4N43DJVEB,lol all good,0.86918455,0.019186305,0.111629136,3,12,1,-0.5998607160413534,-0.6509141779739978,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0.09503297248309692,0.2736049757733147,0,0.65,0.75,2.1475208727367003,2.8702871624098103,0.1488,easy,3.382000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3301669162193358,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,49  49  23 is 121,285.442,Organization C,01HP1Y0MWA906TETZG7XWQFT16,49 + 49 + 23 is 121,0.14253764,0.030019633,0.82744277,5,17,1,-0.23234041818503123,-0.28781919434224384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,0.8,0.0,0,0.0,0.01317405976980445,0.2659452429496821,0,0.0,0.0,-0.6172465607609205,-0.3515819757775782,0.248,easy,8.485000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3028054186379029,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,so we all agree 49 49 23,287.576,Organization B,01HP1Y1CSTMQ6K2DBS81YRMJKY,"so we all agree 49, 49, 23?",0.39309964,0.019896124,0.58700424,7,24,1,-0.048580269256870166,-0.10627170252636692,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.03,0.0,1,0,0.8571428571428571,0.14285714285714285,0,0.45,0.658594561129878,0.27716379489768767,0,0.0,0.0,0.33609907126279626,0.7593812222941076,0.3472,easy,2.1340000000000146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5348628856457004,4.5
01HP1Y7T39FNNFR8FEV6E6D7CR,that works,287.458,Organization C,01HP1Y0MWA906TETZG7XWQFT16,that works,0.3757704,0.063799284,0.5604303,2,10,1,-0.7836208649695144,-0.8324616697898747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0,0,1.0,0.0,0,0.0,0.1023443533508677,0.2723076992991649,0,0.0,0.0,0.27016427165116064,0.6825453577553837,0.0992,easy,-0.117999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.43786951651256645,7.32
