conversation_num,speaker_nickname,average_positive_bert,average_negative_bert,average_neutral_bert,average_num_words,average_num_chars,average_num_messages,average_info_exchange_zscore_chats,average_info_exchange_zscore_conversation,average_discrepancies,average_hear,average_home,average_conjunction,average_certainty,average_inclusive,average_bio,average_achievement,average_adverbs,average_anxiety,average_third_person,average_negation,average_swear,average_death,average_health,average_see,average_body,average_family,average_negative_affect,average_quantifier,average_positive_affect,average_insight,average_humans,average_present_tense,average_future_tense,average_past_tense,average_relative,average_sexual,average_inhibition,average_sadness,average_social,average_indefinite_pronoun,average_religion,average_work,average_money,average_causation,average_anger,average_first_person_singular,average_feel,average_tentativeness,average_exclusive,average_verbs,average_friends,average_article,average_argue,average_auxiliary_verbs,average_cognitive_mech,average_preposition,average_first_person_plural,average_percept,average_second_person,average_positive_words,average_first_person,average_nltk_english_stopwords,average_hedge_words,average_num_question_naive,average_NTRI,average_word_TTR,average_first_pronouns_proportion,average_function_word_accommodation,average_content_word_accommodation,average_hedge_naive,average_textblob_subjectivity,average_textblob_polarity,average_positivity_zscore_chats,average_positivity_zscore_conversation,average_dale_chall_score,average_please,average_please_start,average_hashedge,average_indirect_(btw),average_hedges,average_factuality,average_deference,average_gratitude,average_apologizing,average_1st_person_pl.,average_1st_person,average_1st_person_start,average_2nd_person,average_2nd_person_start,average_indirect_(greeting),average_direct_question,average_direct_start,average_haspositive,average_hasnegative,average_subjunctive,average_indicative,sum_num_words,sum_num_chars,sum_num_messages,sum_function_word_accommodation,user_list
22u5YpwA485h5dMwh1,1426,0.3052508666666667,0.07592792266666666,0.6188212233333333,2.0,9.333333333333334,1.0,-0.657435398278213,-0.6939931715674778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0033333333333333327,0.0,0.0033333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0033333333333333327,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.18333333333333335,0.3772610444111941,0.46611967743878274,0.0992,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6,28,3,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206  536  225  835 1430
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,536,0.22835407466666666,0.07285766,0.6987882866666667,9.333333333333334,39.666666666666664,1.0,0.7237641921697833,0.4091452280136622,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.013333333333333334,0.0,0.006666666666666667,0.02333333333333333,0.0,0.0,0.0033333333333333335,0.006666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.01,0.0,0.02,0.0,0.0,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.02333333333333333,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0.05333333333333334,0.0,0.0,0.0,0.9841269841269842,0.10317460317460318,0.3333333333333333,0.0,0.0,0.3333333333333333,0.03333333333333333,0.017959583917549104,0.05504851268697639,0.46293333333333325,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,28,119,3,1,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  225  835 1430
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,225,0.13223926625,0.30247351299999997,0.5652872449999999,9.25,46.25,1.0,0.8964141409757829,0.5470375279613046,0.0024999999999999996,0.0,0.0,0.004999999999999999,0.0024999999999999996,0.0,0.0,0.0024999999999999996,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.004999999999999999,0.004999999999999999,0.0,0.019999999999999997,0.0024999999999999996,0.0,0.004999999999999999,0.0,0.0,0.0,0.009999999999999998,0.007499999999999999,0.0,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0,0.004999999999999999,0.0,0.012499999999999999,0.004999999999999999,0.0225,0.0,0.009999999999999998,0.004999999999999999,0.004999999999999999,0.0225,0.007499999999999999,0.0,0.0,0.0,0.017499999999999998,0.004999999999999999,0.042499999999999996,0.0,0.0,0.0,0.9761904761904762,0.09523809523809523,0.75,0.0010078998283937466,0.0,0.19821428571428573,0.07529761904761906,-0.4311383581549265,-0.45875739804250987,1.6968833333333333,0.0,0.0,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,37,185,4,3,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  835 1430
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,835,0.38799506,0.0542280665,0.55777687,1.0,5.5,1.0,-0.8876353300195456,-0.8778495714976676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.7638845788758724,0.9084495984318713,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,11,2,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225 1430
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,1430,0.249425735,0.084147058,0.666427225,1.0,4.5,1.0,-0.8876353300195456,-0.8778495714976676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11641724562068856,0.16769237898087555,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,514,0.037038989333333334,0.305320361,0.6576405966666666,10.666666666666666,48.666666666666664,1.0,1.260897366232893,0.8381434945174387,0.006666666666666667,0.0,0.0,0.01,0.0033333333333333335,0.006666666666666665,0.006666666666666665,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.006666666666666665,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.013333333333333334,0.0033333333333333335,0.0,0.016666666666666666,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333327,0.01,0.006666666666666665,0.016666666666666666,0.0,0.006666666666666665,0.006666666666666665,0.0033333333333333335,0.03,0.023333333333333334,0.0,0.006666666666666665,0.0,0.01,0.0033333333333333335,0.049999999999999996,0.0,0.0,0.0,0.9743589743589745,0.037037037037037035,0.3333333333333333,0.0,0.0,0.5138888888888888,-0.009126984126984131,-0.8759631375235868,-0.9676744503537252,0.5290666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,32,146,3,1,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  758 1860  378  163]"
22u5YpwA485h5dMwh1,758,0.048904765,0.07390368,0.87719154,5.0,20.0,1.0,0.033164396945785234,-0.14242397177690777,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.04000000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.820520115571211,-0.9042429586475392,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,20,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514 1860  378  163]"
22u5YpwA485h5dMwh1,1860,0.12228158650000001,0.33971978999999997,0.5379986,7.0,35.5,1.0,0.1482643628164516,-0.05049577181181275,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.0,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.0,0.0,0.0,0.015000000000000001,0.030000000000000002,0.005,0.0,0.0,0.8846153846153846,0.11538461538461539,0.5,0.012880184640770155,0.5,0.26999999999999996,0.08,-0.4776657721633417,-0.5119886825551065,0.34719999999999995,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,71,2,1,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758  378  163]"
22u5YpwA485h5dMwh1,378,0.44251677,0.0934177,0.46406552,1.0,2.0,1.0,-0.8876353300195456,-0.8778495714976676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186381195906913,1.1999091281605003,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758 1860  163]"
22u5YpwA485h5dMwh1,163,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8876353300195456,-0.8778495714976676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047339132459218594,0.03991723033666216,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758 1860  378]"
2PQkSkH77w73F9h2y1,963,0.272114866,0.0415817626,0.6863033460000001,3.8,17.0,1.0,-0.38119548018861366,-0.3112976677550802,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0020000000000000005,0.0,0.004000000000000001,0.0,0.0,0.004000000000000001,0.0,0.0,0.0,0.002,0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.004000000000000001,0.0,0.0,0.0,0.0020000000000000005,0.006,0.002,0.0,0.0,0.0,0.0,0.006,0.012,0.0,0.0,0.0,1.0,0.12333333333333334,0.2,0.0005988023952095808,0.0,0.2,0.0625,0.22243256425233754,0.29115258153900514,0.18847999999999998,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,85,5,1,"[ 394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
